	week	region	age_group	male	female	total
74	19/01/2015-25/01/2015	Abruzzo	1	0.0	0.0	0.0
75	26/01/2015-01/02/2015	Abruzzo	1	0.0	0.0	0.0
76	02/02/2015-08/02/2015	Abruzzo	1	0.0	0.0	0.0
77	09/02/2015-15/02/2015	Abruzzo	1	0.0	0.0	0.0
78	16/02/2015-22/02/2015	Abruzzo	1	0.0	0.0	0.0
79	23/02/2015-29/02/2015	Abruzzo	1	0.0	0.0	0.0
80	01/03/2015-07/03/2015	Abruzzo	1	0.0	0.0	0.0
81	08/03/2015-14/03/2015	Abruzzo	1	0.0	0.0	0.0
82	15/03/2015-21/03/2015	Abruzzo	1	0.0	0.0	0.0
83	22/03/2015-28/03/2015	Abruzzo	1	0.0	0.0	0.0
84	01/01/2016-11/01/2016	Abruzzo	1	0.0	0.0	0.0
85	12/01/2016-18/01/2016	Abruzzo	1	0.0	0.0	0.0
86	19/01/2016-25/01/2016	Abruzzo	1	0.0	0.0	0.0
87	26/01/2016-01/02/2016	Abruzzo	1	0.0	0.0	0.0
88	02/02/2016-08/02/2016	Abruzzo	1	1.0	0.0	1.0
89	09/02/2016-15/02/2016	Abruzzo	1	0.0	0.0	0.0
90	16/02/2016-22/02/2016	Abruzzo	1	0.0	0.0	0.0
91	23/02/2016-29/02/2016	Abruzzo	1	0.0	0.0	0.0
92	01/03/2016-07/03/2016	Abruzzo	1	0.0	0.0	0.0
93	08/03/2016-14/03/2016	Abruzzo	1	0.0	0.0	0.0
94	15/03/2016-21/03/2016	Abruzzo	1	0.0	0.0	0.0
95	22/03/2016-28/03/2016	Abruzzo	1	1.0	0.0	1.0
96	01/01/2017-11/01/2017	Abruzzo	1	0.0	0.0	0.0
97	12/01/2017-18/01/2017	Abruzzo	1	0.0	0.0	0.0
98	19/01/2017-25/01/2017	Abruzzo	1	0.0	0.0	0.0
99	26/01/2017-01/02/2017	Abruzzo	1	0.0	0.0	0.0
100	02/02/2017-08/02/2017	Abruzzo	1	0.0	0.0	0.0
101	09/02/2017-15/02/2017	Abruzzo	1	0.0	0.0	0.0
102	16/02/2017-22/02/2017	Abruzzo	1	0.0	0.0	0.0
103	23/02/2017-29/02/2017	Abruzzo	1	0.0	0.0	0.0
104	01/03/2017-07/03/2017	Abruzzo	1	0.0	0.0	0.0
105	08/03/2017-14/03/2017	Abruzzo	1	0.0	0.0	0.0
106	15/03/2017-21/03/2017	Abruzzo	1	0.0	0.0	0.0
107	22/03/2017-28/03/2017	Abruzzo	1	0.0	0.0	0.0
108	01/01/2018-11/01/2018	Abruzzo	1	0.0	1.0	1.0
109	12/01/2018-18/01/2018	Abruzzo	1	0.0	0.0	0.0
110	19/01/2018-25/01/2018	Abruzzo	1	0.0	0.0	0.0
111	26/01/2018-01/02/2018	Abruzzo	1	0.0	0.0	0.0
112	02/02/2018-08/02/2018	Abruzzo	1	0.0	0.0	0.0
113	09/02/2018-15/02/2018	Abruzzo	1	0.0	0.0	0.0
114	16/02/2018-22/02/2018	Abruzzo	1	0.0	0.0	0.0
115	23/02/2018-29/02/2018	Abruzzo	1	0.0	0.0	0.0
116	01/03/2018-07/03/2018	Abruzzo	1	0.0	0.0	0.0
117	08/03/2018-14/03/2018	Abruzzo	1	0.0	0.0	0.0
118	15/03/2018-21/03/2018	Abruzzo	1	0.0	0.0	0.0
119	22/03/2018-28/03/2018	Abruzzo	1	1.0	0.0	1.0
120	01/01/2019-11/01/2019	Abruzzo	1	0.0	0.0	0.0
121	12/01/2019-18/01/2019	Abruzzo	1	0.0	0.0	0.0
122	19/01/2019-25/01/2019	Abruzzo	1	0.0	0.0	0.0
123	26/01/2019-01/02/2019	Abruzzo	1	0.0	0.0	0.0
124	02/02/2019-08/02/2019	Abruzzo	1	0.0	0.0	0.0
125	09/02/2019-15/02/2019	Abruzzo	1	0.0	0.0	0.0
126	16/02/2019-22/02/2019	Abruzzo	1	0.0	0.0	0.0
127	23/02/2019-29/02/2019	Abruzzo	1	1.0	0.0	1.0
128	01/03/2019-07/03/2019	Abruzzo	1	0.0	0.0	0.0
129	08/03/2019-14/03/2019	Abruzzo	1	0.0	0.0	0.0
130	15/03/2019-21/03/2019	Abruzzo	1	0.0	0.0	0.0
131	22/03/2019-28/03/2019	Abruzzo	1	0.0	0.0	0.0
132	01/01/2020-11/01/2020	Abruzzo	1	0.0	0.0	0.0
133	12/01/2020-18/01/2020	Abruzzo	1	0.0	0.0	0.0
134	19/01/2020-25/01/2020	Abruzzo	1	0.0	0.0	0.0
135	26/01/2020-01/02/2020	Abruzzo	1	0.0	0.0	0.0
136	02/02/2020-08/02/2020	Abruzzo	1	0.0	0.0	0.0
137	09/02/2020-15/02/2020	Abruzzo	1	1.0	0.0	1.0
138	16/02/2020-22/02/2020	Abruzzo	1	0.0	0.0	0.0
139	23/02/2020-29/02/2020	Abruzzo	1	0.0	0.0	0.0
140	01/03/2020-07/03/2020	Abruzzo	1	0.0	0.0	0.0
141	08/03/2020-14/03/2020	Abruzzo	1	0.0	0.0	0.0
142	15/03/2020-21/03/2020	Abruzzo	1	0.0	0.0	0.0
143	22/03/2020-28/03/2020	Abruzzo	1	0.0	0.0	0.0
144	01/01/2015-11/01/2015	Abruzzo	2	0.0	1.0	1.0
145	12/01/2015-18/01/2015	Abruzzo	2	0.0	0.0	0.0
146	19/01/2015-25/01/2015	Abruzzo	2	0.0	0.0	0.0
147	26/01/2015-01/02/2015	Abruzzo	2	0.0	0.0	0.0
148	02/02/2015-08/02/2015	Abruzzo	2	0.0	0.0	0.0
149	09/02/2015-15/02/2015	Abruzzo	2	0.0	0.0	0.0
150	16/02/2015-22/02/2015	Abruzzo	2	0.0	0.0	0.0
151	23/02/2015-29/02/2015	Abruzzo	2	0.0	0.0	0.0
152	01/03/2015-07/03/2015	Abruzzo	2	0.0	0.0	0.0
153	08/03/2015-14/03/2015	Abruzzo	2	0.0	0.0	0.0
154	15/03/2015-21/03/2015	Abruzzo	2	0.0	0.0	0.0
155	22/03/2015-28/03/2015	Abruzzo	2	0.0	0.0	0.0
156	01/01/2016-11/01/2016	Abruzzo	2	0.0	0.0	0.0
157	12/01/2016-18/01/2016	Abruzzo	2	0.0	0.0	0.0
158	19/01/2016-25/01/2016	Abruzzo	2	0.0	0.0	0.0
159	26/01/2016-01/02/2016	Abruzzo	2	0.0	0.0	0.0
160	02/02/2016-08/02/2016	Abruzzo	2	0.0	0.0	0.0
161	09/02/2016-15/02/2016	Abruzzo	2	0.0	0.0	0.0
162	16/02/2016-22/02/2016	Abruzzo	2	0.0	0.0	0.0
163	23/02/2016-29/02/2016	Abruzzo	2	0.0	0.0	0.0
164	01/03/2016-07/03/2016	Abruzzo	2	0.0	0.0	0.0
165	08/03/2016-14/03/2016	Abruzzo	2	0.0	0.0	0.0
166	15/03/2016-21/03/2016	Abruzzo	2	0.0	0.0	0.0
167	22/03/2016-28/03/2016	Abruzzo	2	0.0	0.0	0.0
168	01/01/2017-11/01/2017	Abruzzo	2	0.0	0.0	0.0
169	12/01/2017-18/01/2017	Abruzzo	2	0.0	0.0	0.0
170	19/01/2017-25/01/2017	Abruzzo	2	0.0	0.0	0.0
171	26/01/2017-01/02/2017	Abruzzo	2	0.0	0.0	0.0
172	02/02/2017-08/02/2017	Abruzzo	2	0.0	0.0	0.0
173	09/02/2017-15/02/2017	Abruzzo	2	0.0	0.0	0.0
174	16/02/2017-22/02/2017	Abruzzo	2	0.0	0.0	0.0
175	23/02/2017-29/02/2017	Abruzzo	2	0.0	0.0	0.0
176	01/03/2017-07/03/2017	Abruzzo	2	0.0	0.0	0.0
177	08/03/2017-14/03/2017	Abruzzo	2	0.0	0.0	0.0
178	15/03/2017-21/03/2017	Abruzzo	2	0.0	0.0	0.0
179	22/03/2017-28/03/2017	Abruzzo	2	0.0	0.0	0.0
180	01/01/2018-11/01/2018	Abruzzo	2	0.0	0.0	0.0
181	12/01/2018-18/01/2018	Abruzzo	2	0.0	0.0	0.0
182	19/01/2018-25/01/2018	Abruzzo	2	0.0	0.0	0.0
183	26/01/2018-01/02/2018	Abruzzo	2	0.0	0.0	0.0
184	02/02/2018-08/02/2018	Abruzzo	2	0.0	0.0	0.0
185	09/02/2018-15/02/2018	Abruzzo	2	0.0	0.0	0.0
186	16/02/2018-22/02/2018	Abruzzo	2	0.0	0.0	0.0
187	23/02/2018-29/02/2018	Abruzzo	2	0.0	0.0	0.0
188	01/03/2018-07/03/2018	Abruzzo	2	0.0	0.0	0.0
189	08/03/2018-14/03/2018	Abruzzo	2	0.0	0.0	0.0
190	15/03/2018-21/03/2018	Abruzzo	2	0.0	0.0	0.0
191	22/03/2018-28/03/2018	Abruzzo	2	1.0	0.0	1.0
192	01/01/2019-11/01/2019	Abruzzo	2	0.0	0.0	0.0
193	12/01/2019-18/01/2019	Abruzzo	2	0.0	0.0	0.0
194	19/01/2019-25/01/2019	Abruzzo	2	0.0	0.0	0.0
195	26/01/2019-01/02/2019	Abruzzo	2	0.0	0.0	0.0
196	02/02/2019-08/02/2019	Abruzzo	2	0.0	0.0	0.0
197	09/02/2019-15/02/2019	Abruzzo	2	0.0	0.0	0.0
198	16/02/2019-22/02/2019	Abruzzo	2	0.0	0.0	0.0
199	23/02/2019-29/02/2019	Abruzzo	2	0.0	0.0	0.0
200	01/03/2019-07/03/2019	Abruzzo	2	0.0	0.0	0.0
201	08/03/2019-14/03/2019	Abruzzo	2	0.0	0.0	0.0
202	15/03/2019-21/03/2019	Abruzzo	2	0.0	0.0	0.0
203	22/03/2019-28/03/2019	Abruzzo	2	0.0	0.0	0.0
204	01/01/2020-11/01/2020	Abruzzo	2	0.0	0.0	0.0
205	12/01/2020-18/01/2020	Abruzzo	2	0.0	0.0	0.0
206	19/01/2020-25/01/2020	Abruzzo	2	0.0	0.0	0.0
207	26/01/2020-01/02/2020	Abruzzo	2	0.0	0.0	0.0
208	02/02/2020-08/02/2020	Abruzzo	2	0.0	0.0	0.0
209	09/02/2020-15/02/2020	Abruzzo	2	0.0	0.0	0.0
210	16/02/2020-22/02/2020	Abruzzo	2	0.0	0.0	0.0
211	23/02/2020-29/02/2020	Abruzzo	2	0.0	0.0	0.0
212	01/03/2020-07/03/2020	Abruzzo	2	0.0	0.0	0.0
213	08/03/2020-14/03/2020	Abruzzo	2	0.0	0.0	0.0
214	15/03/2020-21/03/2020	Abruzzo	2	0.0	0.0	0.0
215	22/03/2020-28/03/2020	Abruzzo	2	0.0	0.0	0.0
216	01/01/2015-11/01/2015	Abruzzo	3	0.0	0.0	0.0
217	12/01/2015-18/01/2015	Abruzzo	3	0.0	0.0	0.0
218	19/01/2015-25/01/2015	Abruzzo	3	0.0	0.0	0.0
219	26/01/2015-01/02/2015	Abruzzo	3	0.0	0.0	0.0
220	02/02/2015-08/02/2015	Abruzzo	3	0.0	0.0	0.0
221	09/02/2015-15/02/2015	Abruzzo	3	0.0	0.0	0.0
222	16/02/2015-22/02/2015	Abruzzo	3	0.0	0.0	0.0
223	23/02/2015-29/02/2015	Abruzzo	3	0.0	0.0	0.0
224	01/03/2015-07/03/2015	Abruzzo	3	0.0	0.0	0.0
225	08/03/2015-14/03/2015	Abruzzo	3	0.0	0.0	0.0
226	15/03/2015-21/03/2015	Abruzzo	3	0.0	0.0	0.0
227	22/03/2015-28/03/2015	Abruzzo	3	0.0	0.0	0.0
228	01/01/2016-11/01/2016	Abruzzo	3	0.0	0.0	0.0
229	12/01/2016-18/01/2016	Abruzzo	3	0.0	1.0	1.0
230	19/01/2016-25/01/2016	Abruzzo	3	0.0	0.0	0.0
231	26/01/2016-01/02/2016	Abruzzo	3	0.0	0.0	0.0
232	02/02/2016-08/02/2016	Abruzzo	3	0.0	0.0	0.0
233	09/02/2016-15/02/2016	Abruzzo	3	0.0	0.0	0.0
234	16/02/2016-22/02/2016	Abruzzo	3	0.0	0.0	0.0
235	23/02/2016-29/02/2016	Abruzzo	3	0.0	0.0	0.0
236	01/03/2016-07/03/2016	Abruzzo	3	0.0	0.0	0.0
237	08/03/2016-14/03/2016	Abruzzo	3	0.0	0.0	0.0
238	15/03/2016-21/03/2016	Abruzzo	3	0.0	0.0	0.0
239	22/03/2016-28/03/2016	Abruzzo	3	0.0	1.0	1.0
240	01/01/2017-11/01/2017	Abruzzo	3	0.0	0.0	0.0
241	12/01/2017-18/01/2017	Abruzzo	3	0.0	0.0	0.0
242	19/01/2017-25/01/2017	Abruzzo	3	1.0	1.0	2.0
243	26/01/2017-01/02/2017	Abruzzo	3	0.0	0.0	0.0
244	02/02/2017-08/02/2017	Abruzzo	3	0.0	0.0	0.0
245	09/02/2017-15/02/2017	Abruzzo	3	0.0	0.0	0.0
246	16/02/2017-22/02/2017	Abruzzo	3	0.0	0.0	0.0
247	23/02/2017-29/02/2017	Abruzzo	3	0.0	0.0	0.0
248	01/03/2017-07/03/2017	Abruzzo	3	0.0	0.0	0.0
249	08/03/2017-14/03/2017	Abruzzo	3	0.0	0.0	0.0
250	15/03/2017-21/03/2017	Abruzzo	3	0.0	0.0	0.0
251	22/03/2017-28/03/2017	Abruzzo	3	0.0	0.0	0.0
252	01/01/2018-11/01/2018	Abruzzo	3	1.0	0.0	1.0
253	12/01/2018-18/01/2018	Abruzzo	3	0.0	0.0	0.0
254	19/01/2018-25/01/2018	Abruzzo	3	0.0	0.0	0.0
255	26/01/2018-01/02/2018	Abruzzo	3	0.0	1.0	1.0
256	02/02/2018-08/02/2018	Abruzzo	3	0.0	0.0	0.0
257	09/02/2018-15/02/2018	Abruzzo	3	0.0	0.0	0.0
258	16/02/2018-22/02/2018	Abruzzo	3	0.0	0.0	0.0
259	23/02/2018-29/02/2018	Abruzzo	3	0.0	0.0	0.0
260	01/03/2018-07/03/2018	Abruzzo	3	0.0	0.0	0.0
261	08/03/2018-14/03/2018	Abruzzo	3	0.0	0.0	0.0
262	15/03/2018-21/03/2018	Abruzzo	3	0.0	0.0	0.0
263	22/03/2018-28/03/2018	Abruzzo	3	0.0	0.0	0.0
264	01/01/2019-11/01/2019	Abruzzo	3	0.0	0.0	0.0
265	12/01/2019-18/01/2019	Abruzzo	3	0.0	0.0	0.0
266	19/01/2019-25/01/2019	Abruzzo	3	0.0	0.0	0.0
267	26/01/2019-01/02/2019	Abruzzo	3	0.0	0.0	0.0
268	02/02/2019-08/02/2019	Abruzzo	3	0.0	0.0	0.0
269	09/02/2019-15/02/2019	Abruzzo	3	0.0	0.0	0.0
270	16/02/2019-22/02/2019	Abruzzo	3	0.0	0.0	0.0
271	23/02/2019-29/02/2019	Abruzzo	3	0.0	0.0	0.0
272	01/03/2019-07/03/2019	Abruzzo	3	0.0	0.0	0.0
273	08/03/2019-14/03/2019	Abruzzo	3	0.0	0.0	0.0
274	15/03/2019-21/03/2019	Abruzzo	3	0.0	0.0	0.0
275	22/03/2019-28/03/2019	Abruzzo	3	0.0	0.0	0.0
276	01/01/2020-11/01/2020	Abruzzo	3	0.0	0.0	0.0
277	12/01/2020-18/01/2020	Abruzzo	3	0.0	0.0	0.0
278	19/01/2020-25/01/2020	Abruzzo	3	0.0	0.0	0.0
279	26/01/2020-01/02/2020	Abruzzo	3	0.0	0.0	0.0
280	02/02/2020-08/02/2020	Abruzzo	3	0.0	0.0	0.0
281	09/02/2020-15/02/2020	Abruzzo	3	0.0	0.0	0.0
282	16/02/2020-22/02/2020	Abruzzo	3	0.0	0.0	0.0
283	23/02/2020-29/02/2020	Abruzzo	3	0.0	0.0	0.0
284	01/03/2020-07/03/2020	Abruzzo	3	0.0	0.0	0.0
285	08/03/2020-14/03/2020	Abruzzo	3	0.0	0.0	0.0
286	15/03/2020-21/03/2020	Abruzzo	3	0.0	0.0	0.0
287	22/03/2020-28/03/2020	Abruzzo	3	0.0	0.0	0.0
288	01/01/2015-11/01/2015	Abruzzo	4	0.0	0.0	0.0
289	12/01/2015-18/01/2015	Abruzzo	4	0.0	0.0	0.0
290	19/01/2015-25/01/2015	Abruzzo	4	0.0	0.0	0.0
291	26/01/2015-01/02/2015	Abruzzo	4	0.0	0.0	0.0
292	02/02/2015-08/02/2015	Abruzzo	4	0.0	0.0	0.0
293	09/02/2015-15/02/2015	Abruzzo	4	0.0	0.0	0.0
294	16/02/2015-22/02/2015	Abruzzo	4	0.0	0.0	0.0
295	23/02/2015-29/02/2015	Abruzzo	4	0.0	1.0	1.0
296	01/03/2015-07/03/2015	Abruzzo	4	0.0	0.0	0.0
297	08/03/2015-14/03/2015	Abruzzo	4	0.0	0.0	0.0
298	15/03/2015-21/03/2015	Abruzzo	4	0.0	0.0	0.0
299	22/03/2015-28/03/2015	Abruzzo	4	0.0	0.0	0.0
300	01/01/2016-11/01/2016	Abruzzo	4	1.0	0.0	1.0
301	12/01/2016-18/01/2016	Abruzzo	4	1.0	0.0	1.0
302	19/01/2016-25/01/2016	Abruzzo	4	0.0	0.0	0.0
303	26/01/2016-01/02/2016	Abruzzo	4	0.0	0.0	0.0
304	02/02/2016-08/02/2016	Abruzzo	4	0.0	0.0	0.0
305	09/02/2016-15/02/2016	Abruzzo	4	0.0	0.0	0.0
306	16/02/2016-22/02/2016	Abruzzo	4	0.0	0.0	0.0
307	23/02/2016-29/02/2016	Abruzzo	4	0.0	0.0	0.0
308	01/03/2016-07/03/2016	Abruzzo	4	0.0	0.0	0.0
309	08/03/2016-14/03/2016	Abruzzo	4	0.0	0.0	0.0
310	15/03/2016-21/03/2016	Abruzzo	4	1.0	0.0	1.0
311	22/03/2016-28/03/2016	Abruzzo	4	0.0	0.0	0.0
312	01/01/2017-11/01/2017	Abruzzo	4	0.0	0.0	0.0
313	12/01/2017-18/01/2017	Abruzzo	4	0.0	0.0	0.0
314	19/01/2017-25/01/2017	Abruzzo	4	0.0	0.0	0.0
315	26/01/2017-01/02/2017	Abruzzo	4	0.0	0.0	0.0
316	02/02/2017-08/02/2017	Abruzzo	4	0.0	0.0	0.0
317	09/02/2017-15/02/2017	Abruzzo	4	0.0	0.0	0.0
318	16/02/2017-22/02/2017	Abruzzo	4	0.0	0.0	0.0
319	23/02/2017-29/02/2017	Abruzzo	4	0.0	0.0	0.0
320	01/03/2017-07/03/2017	Abruzzo	4	0.0	0.0	0.0
321	08/03/2017-14/03/2017	Abruzzo	4	1.0	0.0	1.0
322	15/03/2017-21/03/2017	Abruzzo	4	0.0	0.0	0.0
323	22/03/2017-28/03/2017	Abruzzo	4	0.0	0.0	0.0
324	01/01/2018-11/01/2018	Abruzzo	4	1.0	0.0	1.0
325	12/01/2018-18/01/2018	Abruzzo	4	0.0	0.0	0.0
326	19/01/2018-25/01/2018	Abruzzo	4	0.0	0.0	0.0
327	26/01/2018-01/02/2018	Abruzzo	4	0.0	0.0	0.0
328	02/02/2018-08/02/2018	Abruzzo	4	0.0	1.0	1.0
329	09/02/2018-15/02/2018	Abruzzo	4	0.0	0.0	0.0
330	16/02/2018-22/02/2018	Abruzzo	4	0.0	0.0	0.0
331	23/02/2018-29/02/2018	Abruzzo	4	0.0	0.0	0.0
332	01/03/2018-07/03/2018	Abruzzo	4	0.0	0.0	0.0
333	08/03/2018-14/03/2018	Abruzzo	4	0.0	0.0	0.0
334	15/03/2018-21/03/2018	Abruzzo	4	0.0	0.0	0.0
335	22/03/2018-28/03/2018	Abruzzo	4	0.0	0.0	0.0
336	01/01/2019-11/01/2019	Abruzzo	4	0.0	0.0	0.0
337	12/01/2019-18/01/2019	Abruzzo	4	0.0	0.0	0.0
338	19/01/2019-25/01/2019	Abruzzo	4	1.0	0.0	1.0
339	26/01/2019-01/02/2019	Abruzzo	4	0.0	0.0	0.0
340	02/02/2019-08/02/2019	Abruzzo	4	0.0	0.0	0.0
341	09/02/2019-15/02/2019	Abruzzo	4	0.0	0.0	0.0
342	16/02/2019-22/02/2019	Abruzzo	4	0.0	0.0	0.0
343	23/02/2019-29/02/2019	Abruzzo	4	0.0	0.0	0.0
344	01/03/2019-07/03/2019	Abruzzo	4	0.0	0.0	0.0
345	08/03/2019-14/03/2019	Abruzzo	4	0.0	0.0	0.0
346	15/03/2019-21/03/2019	Abruzzo	4	0.0	0.0	0.0
347	22/03/2019-28/03/2019	Abruzzo	4	0.0	0.0	0.0
348	01/01/2020-11/01/2020	Abruzzo	4	0.0	0.0	0.0
349	12/01/2020-18/01/2020	Abruzzo	4	0.0	0.0	0.0
350	19/01/2020-25/01/2020	Abruzzo	4	0.0	0.0	0.0
351	26/01/2020-01/02/2020	Abruzzo	4	0.0	0.0	0.0
352	02/02/2020-08/02/2020	Abruzzo	4	0.0	0.0	0.0
353	09/02/2020-15/02/2020	Abruzzo	4	1.0	0.0	1.0
354	16/02/2020-22/02/2020	Abruzzo	4	0.0	0.0	0.0
355	23/02/2020-29/02/2020	Abruzzo	4	0.0	0.0	0.0
356	01/03/2020-07/03/2020	Abruzzo	4	0.0	0.0	0.0
357	08/03/2020-14/03/2020	Abruzzo	4	0.0	0.0	0.0
358	15/03/2020-21/03/2020	Abruzzo	4	0.0	0.0	0.0
359	22/03/2020-28/03/2020	Abruzzo	4	1.0	0.0	1.0
360	01/01/2015-11/01/2015	Abruzzo	5	0.0	0.0	0.0
361	12/01/2015-18/01/2015	Abruzzo	5	0.0	0.0	0.0
362	19/01/2015-25/01/2015	Abruzzo	5	1.0	0.0	1.0
363	26/01/2015-01/02/2015	Abruzzo	5	0.0	0.0	0.0
364	02/02/2015-08/02/2015	Abruzzo	5	0.0	0.0	0.0
365	09/02/2015-15/02/2015	Abruzzo	5	0.0	0.0	0.0
366	16/02/2015-22/02/2015	Abruzzo	5	0.0	0.0	0.0
367	23/02/2015-29/02/2015	Abruzzo	5	0.0	0.0	0.0
368	01/03/2015-07/03/2015	Abruzzo	5	0.0	0.0	0.0
369	08/03/2015-14/03/2015	Abruzzo	5	0.0	0.0	0.0
370	15/03/2015-21/03/2015	Abruzzo	5	0.0	0.0	0.0
371	22/03/2015-28/03/2015	Abruzzo	5	0.0	0.0	0.0
372	01/01/2016-11/01/2016	Abruzzo	5	0.0	0.0	0.0
373	12/01/2016-18/01/2016	Abruzzo	5	0.0	0.0	0.0
374	19/01/2016-25/01/2016	Abruzzo	5	1.0	0.0	1.0
375	26/01/2016-01/02/2016	Abruzzo	5	0.0	0.0	0.0
376	02/02/2016-08/02/2016	Abruzzo	5	0.0	0.0	0.0
