	date	state	confirmed	death	recovered
2025	4/1/20	Shaanxi	255.0	3.0	242.0
2026	4/2/20	Shaanxi	255.0	3.0	242.0
2027	4/3/20	Shaanxi	255.0	3.0	244.0
2028	4/4/20	Shaanxi	256.0	3.0	245.0
2029	4/5/20	Shaanxi	256.0	3.0	245.0
2030	4/6/20	Shaanxi	256.0	3.0	246.0
2031	4/7/20	Shaanxi	256.0	3.0	246.0
2032	4/8/20	Shaanxi	256.0	3.0	246.0
2033	4/9/20	Shaanxi	256.0	3.0	246.0
2034	4/10/20	Shaanxi	256.0	3.0	246.0
2035	4/11/20	Shaanxi	256.0	3.0	248.0
2036	4/12/20	Shaanxi	256.0	3.0	248.0
2037	4/13/20	Shaanxi	256.0	3.0	248.0
2038	4/14/20	Shaanxi	256.0	3.0	248.0
2039	4/15/20	Shaanxi	256.0	3.0	251.0
2040	1/22/20	Shandong	2.0	0.0	0.0
2041	1/23/20	Shandong	6.0	0.0	0.0
2042	1/24/20	Shandong	15.0	0.0	0.0
2043	1/25/20	Shandong	27.0	0.0	0.0
2044	1/26/20	Shandong	46.0	0.0	0.0
2045	1/27/20	Shandong	75.0	0.0	0.0
2046	1/28/20	Shandong	95.0	0.0	0.0
2047	1/29/20	Shandong	130.0	0.0	1.0
2048	1/30/20	Shandong	158.0	0.0	1.0
2049	1/31/20	Shandong	184.0	0.0	2.0
2050	2/1/20	Shandong	206.0	0.0	3.0
2051	2/2/20	Shandong	230.0	0.0	6.0
2052	2/3/20	Shandong	259.0	0.0	7.0
2053	2/4/20	Shandong	275.0	0.0	11.0
2054	2/5/20	Shandong	307.0	0.0	15.0
2055	2/6/20	Shandong	347.0	0.0	27.0
2056	2/7/20	Shandong	386.0	0.0	37.0
2057	2/8/20	Shandong	416.0	0.0	44.0
2058	2/9/20	Shandong	444.0	1.0	63.0
2059	2/10/20	Shandong	466.0	1.0	66.0
2060	2/11/20	Shandong	487.0	1.0	80.0
2061	2/12/20	Shandong	497.0	2.0	92.0
2062	2/13/20	Shandong	509.0	2.0	105.0
2063	2/14/20	Shandong	523.0	2.0	136.0
2064	2/15/20	Shandong	532.0	2.0	156.0
2065	2/16/20	Shandong	537.0	2.0	173.0
2066	2/17/20	Shandong	541.0	2.0	191.0
2067	2/18/20	Shandong	543.0	3.0	211.0
2068	2/19/20	Shandong	544.0	3.0	231.0
2069	2/20/20	Shandong	546.0	4.0	254.0
2070	2/21/20	Shandong	749.0	4.0	281.0
2071	2/22/20	Shandong	750.0	4.0	302.0
2072	2/23/20	Shandong	754.0	4.0	321.0
2073	2/24/20	Shandong	755.0	5.0	343.0
2074	2/25/20	Shandong	756.0	6.0	355.0
2075	2/26/20	Shandong	756.0	6.0	377.0
2076	2/27/20	Shandong	756.0	6.0	387.0
2077	2/28/20	Shandong	756.0	6.0	405.0
2078	2/29/20	Shandong	756.0	6.0	421.0
2079	3/1/20	Shandong	758.0	6.0	443.0
2080	3/2/20	Shandong	758.0	6.0	460.0
2081	3/3/20	Shandong	758.0	6.0	511.0
2082	3/4/20	Shandong	758.0	6.0	516.0
2083	3/5/20	Shandong	758.0	6.0	578.0
2084	3/6/20	Shandong	758.0	6.0	618.0
2085	3/7/20	Shandong	758.0	6.0	627.0
2086	3/8/20	Shandong	758.0	6.0	642.0
2087	3/9/20	Shandong	758.0	6.0	700.0
2088	3/10/20	Shandong	758.0	6.0	719.0
2089	3/11/20	Shandong	760.0	6.0	726.0
2090	3/12/20	Shandong	760.0	6.0	734.0
2091	3/13/20	Shandong	760.0	7.0	739.0
2092	3/14/20	Shandong	760.0	7.0	741.0
2093	3/15/20	Shandong	760.0	7.0	741.0
2094	3/16/20	Shandong	760.0	7.0	746.0
2095	3/17/20	Shandong	761.0	7.0	746.0
2096	3/18/20	Shandong	761.0	7.0	746.0
2097	3/19/20	Shandong	761.0	7.0	747.0
2098	3/20/20	Shandong	762.0	7.0	748.0
2099	3/21/20	Shandong	764.0	7.0	749.0
2100	3/22/20	Shandong	767.0	7.0	750.0
2101	3/23/20	Shandong	768.0	7.0	751.0
2102	3/24/20	Shandong	768.0	7.0	752.0
2103	3/25/20	Shandong	769.0	7.0	752.0
2104	3/26/20	Shandong	771.0	7.0	752.0
2105	3/27/20	Shandong	772.0	7.0	752.0
2106	3/28/20	Shandong	772.0	7.0	752.0
2107	3/29/20	Shandong	772.0	7.0	752.0
2108	3/30/20	Shandong	773.0	7.0	753.0
2109	3/31/20	Shandong	774.0	7.0	753.0
2110	4/1/20	Shandong	774.0	7.0	753.0
2111	4/2/20	Shandong	775.0	7.0	753.0
2112	4/3/20	Shandong	778.0	7.0	754.0
2113	4/4/20	Shandong	778.0	7.0	755.0
2114	4/5/20	Shandong	779.0	7.0	755.0
2115	4/6/20	Shandong	780.0	7.0	755.0
2116	4/7/20	Shandong	781.0	7.0	755.0
2117	4/8/20	Shandong	783.0	7.0	755.0
2118	4/9/20	Shandong	783.0	7.0	756.0
2119	4/10/20	Shandong	783.0	7.0	756.0
2120	4/11/20	Shandong	784.0	7.0	757.0
2121	4/12/20	Shandong	784.0	7.0	757.0
2122	4/13/20	Shandong	784.0	7.0	758.0
2123	4/14/20	Shandong	784.0	7.0	759.0
2124	4/15/20	Shandong	784.0	7.0	761.0
2125	1/22/20	Shanghai	9.0	0.0	0.0
2126	1/23/20	Shanghai	16.0	0.0	0.0
2127	1/24/20	Shanghai	20.0	0.0	1.0
2128	1/25/20	Shanghai	33.0	0.0	1.0
2129	1/26/20	Shanghai	40.0	1.0	1.0
2130	1/27/20	Shanghai	53.0	1.0	3.0
2131	1/28/20	Shanghai	66.0	1.0	4.0
2132	1/29/20	Shanghai	96.0	1.0	5.0
2133	1/30/20	Shanghai	112.0	1.0	5.0
2134	1/31/20	Shanghai	135.0	1.0	9.0
2135	2/1/20	Shanghai	169.0	1.0	10.0
2136	2/2/20	Shanghai	182.0	1.0	10.0
2137	2/3/20	Shanghai	203.0	1.0	10.0
2138	2/4/20	Shanghai	219.0	1.0	12.0
2139	2/5/20	Shanghai	243.0	1.0	15.0
2140	2/6/20	Shanghai	257.0	1.0	25.0
2141	2/7/20	Shanghai	277.0	1.0	30.0
2142	2/8/20	Shanghai	286.0	1.0	41.0
2143	2/9/20	Shanghai	293.0	1.0	44.0
2144	2/10/20	Shanghai	299.0	1.0	48.0
2145	2/11/20	Shanghai	303.0	1.0	52.0
2146	2/12/20	Shanghai	311.0	1.0	57.0
2147	2/13/20	Shanghai	315.0	1.0	62.0
2148	2/14/20	Shanghai	318.0	1.0	90.0
2149	2/15/20	Shanghai	326.0	1.0	124.0
2150	2/16/20	Shanghai	328.0	1.0	140.0
2151	2/17/20	Shanghai	333.0	1.0	161.0
2152	2/18/20	Shanghai	333.0	1.0	177.0
2153	2/19/20	Shanghai	333.0	2.0	186.0
2154	2/20/20	Shanghai	334.0	2.0	199.0
2155	2/21/20	Shanghai	334.0	2.0	211.0
2156	2/22/20	Shanghai	335.0	3.0	227.0
2157	2/23/20	Shanghai	335.0	3.0	249.0
2158	2/24/20	Shanghai	335.0	3.0	261.0
2159	2/25/20	Shanghai	336.0	3.0	268.0
2160	2/26/20	Shanghai	337.0	3.0	272.0
2161	2/27/20	Shanghai	337.0	3.0	276.0
2162	2/28/20	Shanghai	337.0	3.0	279.0
2163	2/29/20	Shanghai	337.0	3.0	287.0
2164	3/1/20	Shanghai	337.0	3.0	290.0
2165	3/2/20	Shanghai	337.0	3.0	292.0
2166	3/3/20	Shanghai	338.0	3.0	294.0
2167	3/4/20	Shanghai	338.0	3.0	298.0
2168	3/5/20	Shanghai	339.0	3.0	303.0
2169	3/6/20	Shanghai	342.0	3.0	306.0
2170	3/7/20	Shanghai	342.0	3.0	313.0
2171	3/8/20	Shanghai	342.0	3.0	314.0
2172	3/9/20	Shanghai	342.0	3.0	315.0
2173	3/10/20	Shanghai	344.0	3.0	319.0
2174	3/11/20	Shanghai	344.0	3.0	320.0
2175	3/12/20	Shanghai	344.0	3.0	321.0
2176	3/13/20	Shanghai	346.0	3.0	324.0
2177	3/14/20	Shanghai	353.0	3.0	324.0
2178	3/15/20	Shanghai	353.0	3.0	324.0
2179	3/16/20	Shanghai	355.0	3.0	325.0
2180	3/17/20	Shanghai	358.0	3.0	325.0
2181	3/18/20	Shanghai	361.0	3.0	326.0
2182	3/19/20	Shanghai	363.0	3.0	326.0
2183	3/20/20	Shanghai	371.0	3.0	326.0
2184	3/21/20	Shanghai	380.0	3.0	327.0
2185	3/22/20	Shanghai	404.0	4.0	328.0
2186	3/23/20	Shanghai	404.0	4.0	329.0
2187	3/24/20	Shanghai	414.0	4.0	330.0
2188	3/25/20	Shanghai	433.0	5.0	330.0
2189	3/26/20	Shanghai	451.0	5.0	331.0
2190	3/27/20	Shanghai	468.0	5.0	334.0
2191	3/28/20	Shanghai	485.0	5.0	334.0
2192	3/29/20	Shanghai	492.0	5.0	334.0
2193	3/30/20	Shanghai	498.0	5.0	338.0
2194	3/31/20	Shanghai	509.0	5.0	341.0
2195	4/1/20	Shanghai	516.0	6.0	341.0
2196	4/2/20	Shanghai	522.0	6.0	343.0
2197	4/3/20	Shanghai	526.0	6.0	348.0
2198	4/4/20	Shanghai	529.0	6.0	356.0
2199	4/5/20	Shanghai	531.0	6.0	383.0
2200	4/6/20	Shanghai	536.0	6.0	389.0
2201	4/7/20	Shanghai	538.0	6.0	406.0
2202	4/8/20	Shanghai	543.0	7.0	418.0
2203	4/9/20	Shanghai	552.0	7.0	422.0
2204	4/10/20	Shanghai	555.0	7.0	435.0
2205	4/11/20	Shanghai	555.0	7.0	438.0
2206	4/12/20	Shanghai	607.0	7.0	446.0
2207	4/13/20	Shanghai	618.0	7.0	446.0
2208	4/14/20	Shanghai	618.0	7.0	468.0
2209	4/15/20	Shanghai	622.0	7.0	485.0
2210	1/22/20	Shanxi	1.0	0.0	0.0
2211	1/23/20	Shanxi	1.0	0.0	0.0
2212	1/24/20	Shanxi	1.0	0.0	0.0
2213	1/25/20	Shanxi	6.0	0.0	0.0
2214	1/26/20	Shanxi	9.0	0.0	0.0
2215	1/27/20	Shanxi	13.0	0.0	0.0
2216	1/28/20	Shanxi	27.0	0.0	0.0
2217	1/29/20	Shanxi	27.0	0.0	1.0
2218	1/30/20	Shanxi	35.0	0.0	1.0
2219	1/31/20	Shanxi	39.0	0.0	1.0
2220	2/1/20	Shanxi	47.0	0.0	1.0
2221	2/2/20	Shanxi	66.0	0.0	3.0
2222	2/3/20	Shanxi	74.0	0.0	2.0
2223	2/4/20	Shanxi	81.0	0.0	4.0
2224	2/5/20	Shanxi	81.0	0.0	5.0
2225	2/6/20	Shanxi	96.0	0.0	12.0
2226	2/7/20	Shanxi	104.0	0.0	15.0
2227	2/8/20	Shanxi	115.0	0.0	21.0
2228	2/9/20	Shanxi	119.0	0.0	25.0
2229	2/10/20	Shanxi	119.0	0.0	25.0
2230	2/11/20	Shanxi	124.0	0.0	30.0
2231	2/12/20	Shanxi	126.0	0.0	33.0
2232	2/13/20	Shanxi	126.0	0.0	36.0
2233	2/14/20	Shanxi	127.0	0.0	38.0
2234	2/15/20	Shanxi	128.0	0.0	46.0
2235	2/16/20	Shanxi	129.0	0.0	50.0
2236	2/17/20	Shanxi	130.0	0.0	53.0
2237	2/18/20	Shanxi	131.0	0.0	61.0
2238	2/19/20	Shanxi	131.0	0.0	68.0
2239	2/20/20	Shanxi	132.0	0.0	76.0
2240	2/21/20	Shanxi	132.0	0.0	78.0
2241	2/22/20	Shanxi	132.0	0.0	81.0
2242	2/23/20	Shanxi	132.0	0.0	88.0
2243	2/24/20	Shanxi	133.0	0.0	94.0
2244	2/25/20	Shanxi	133.0	0.0	98.0
2245	2/26/20	Shanxi	133.0	0.0	104.0
2246	2/27/20	Shanxi	133.0	0.0	107.0
2247	2/28/20	Shanxi	133.0	0.0	112.0
2248	2/29/20	Shanxi	133.0	0.0	114.0
2249	3/1/20	Shanxi	133.0	0.0	116.0
2250	3/2/20	Shanxi	133.0	0.0	119.0
2251	3/3/20	Shanxi	133.0	0.0	124.0
2252	3/4/20	Shanxi	133.0	0.0	124.0
2253	3/5/20	Shanxi	133.0	0.0	126.0
2254	3/6/20	Shanxi	133.0	0.0	126.0
2255	3/7/20	Shanxi	133.0	0.0	126.0
2256	3/8/20	Shanxi	133.0	0.0	126.0
2257	3/9/20	Shanxi	133.0	0.0	127.0
2258	3/10/20	Shanxi	133.0	0.0	131.0
2259	3/11/20	Shanxi	133.0	0.0	131.0
2260	3/12/20	Shanxi	133.0	0.0	132.0
2261	3/13/20	Shanxi	133.0	0.0	133.0
2262	3/14/20	Shanxi	133.0	0.0	133.0
2263	3/15/20	Shanxi	133.0	0.0	133.0
2264	3/16/20	Shanxi	133.0	0.0	133.0
2265	3/17/20	Shanxi	133.0	0.0	133.0
2266	3/18/20	Shanxi	133.0	0.0	133.0
2267	3/19/20	Shanxi	133.0	0.0	133.0
2268	3/20/20	Shanxi	133.0	0.0	133.0
2269	3/21/20	Shanxi	133.0	0.0	133.0
2270	3/22/20	Shanxi	133.0	0.0	133.0
2271	3/23/20	Shanxi	134.0	0.0	133.0
2272	3/24/20	Shanxi	134.0	0.0	133.0
2273	3/25/20	Shanxi	134.0	0.0	133.0
2274	3/26/20	Shanxi	135.0	0.0	133.0
2275	3/27/20	Shanxi	135.0	0.0	133.0
2276	3/28/20	Shanxi	135.0	0.0	133.0
2277	3/29/20	Shanxi	136.0	0.0	133.0
2278	3/30/20	Shanxi	136.0	0.0	133.0
2279	3/31/20	Shanxi	136.0	0.0	133.0
2280	4/1/20	Shanxi	137.0	0.0	133.0
2281	4/2/20	Shanxi	137.0	0.0	133.0
2282	4/3/20	Shanxi	137.0	0.0	133.0
2283	4/4/20	Shanxi	137.0	0.0	133.0
2284	4/5/20	Shanxi	138.0	0.0	133.0
2285	4/6/20	Shanxi	138.0	0.0	133.0
2286	4/7/20	Shanxi	138.0	0.0	133.0
2287	4/8/20	Shanxi	163.0	0.0	134.0
2288	4/9/20	Shanxi	166.0	0.0	134.0
2289	4/10/20	Shanxi	168.0	0.0	134.0
2290	4/11/20	Shanxi	172.0	0.0	135.0
2291	4/12/20	Shanxi	172.0	0.0	135.0
2292	4/13/20	Shanxi	173.0	0.0	135.0
2293	4/14/20	Shanxi	173.0	0.0	135.0
2294	4/15/20	Shanxi	186.0	0.0	135.0
2295	1/22/20	Sichuan	5.0	0.0	0.0
2296	1/23/20	Sichuan	8.0	0.0	0.0
2297	1/24/20	Sichuan	15.0	0.0	0.0
2298	1/25/20	Sichuan	28.0	0.0	0.0
2299	1/26/20	Sichuan	44.0	0.0	0.0
2300	1/27/20	Sichuan	69.0	0.0	0.0
2301	1/28/20	Sichuan	90.0	0.0	0.0
2302	1/29/20	Sichuan	108.0	1.0	1.0
2303	1/30/20	Sichuan	142.0	1.0	1.0
2304	1/31/20	Sichuan	177.0	1.0	1.0
2305	2/1/20	Sichuan	207.0	1.0	3.0
2306	2/2/20	Sichuan	231.0	1.0	11.0
2307	2/3/20	Sichuan	254.0	1.0	14.0
2308	2/4/20	Sichuan	282.0	1.0	14.0
2309	2/5/20	Sichuan	301.0	1.0	24.0
2310	2/6/20	Sichuan	321.0	1.0	31.0
2311	2/7/20	Sichuan	344.0	1.0	42.0
2312	2/8/20	Sichuan	364.0	1.0	60.0
2313	2/9/20	Sichuan	386.0	1.0	71.0
2314	2/10/20	Sichuan	405.0	1.0	80.0
2315	2/11/20	Sichuan	417.0	1.0	85.0
2316	2/12/20	Sichuan	436.0	1.0	92.0
2317	2/13/20	Sichuan	451.0	1.0	104.0
2318	2/14/20	Sichuan	463.0	1.0	114.0
2319	2/15/20	Sichuan	470.0	1.0	119.0
2320	2/16/20	Sichuan	481.0	3.0	131.0
2321	2/17/20	Sichuan	495.0	3.0	156.0
2322	2/18/20	Sichuan	508.0	3.0	169.0
2323	2/19/20	Sichuan	514.0	3.0	188.0
2324	2/20/20	Sichuan	520.0	3.0	217.0
2325	2/21/20	Sichuan	525.0	3.0	231.0
2326	2/22/20	Sichuan	526.0	3.0	250.0
2327	2/23/20	Sichuan	526.0	3.0	261.0
2328	2/24/20	Sichuan	527.0	3.0	276.0
2329	2/25/20	Sichuan	529.0	3.0	289.0
2330	2/26/20	Sichuan	531.0	3.0	307.0
2331	2/27/20	Sichuan	534.0	3.0	321.0
2332	2/28/20	Sichuan	538.0	3.0	338.0
2333	2/29/20	Sichuan	538.0	3.0	351.0
2334	3/1/20	Sichuan	538.0	3.0	365.0
2335	3/2/20	Sichuan	538.0	3.0	386.0
2336	3/3/20	Sichuan	538.0	3.0	394.0
2337	3/4/20	Sichuan	538.0	3.0	406.0
2338	3/5/20	Sichuan	539.0	3.0	425.0
2339	3/6/20	Sichuan	539.0	3.0	442.0
2340	3/7/20	Sichuan	539.0	3.0	454.0
2341	3/8/20	Sichuan	539.0	3.0	464.0
2342	3/9/20	Sichuan	539.0	3.0	466.0
2343	3/10/20	Sichuan	539.0	3.0	478.0
2344	3/11/20	Sichuan	539.0	3.0	488.0
2345	3/12/20	Sichuan	539.0	3.0	498.0
2346	3/13/20	Sichuan	539.0	3.0	503.0
2347	3/14/20	Sichuan	539.0	3.0	511.0
2348	3/15/20	Sichuan	539.0	3.0	516.0
2349	3/16/20	Sichuan	539.0	3.0	516.0
2350	3/17/20	Sichuan	540.0	3.0	520.0
2351	3/18/20	Sichuan	540.0	3.0	525.0
2352	3/19/20	Sichuan	540.0	3.0	536.0
2353	3/20/20	Sichuan	541.0	3.0	536.0
2354	3/21/20	Sichuan	542.0	3.0	536.0
2355	3/22/20	Sichuan	543.0	3.0	536.0
2356	3/23/20	Sichuan	543.0	3.0	536.0
2357	3/24/20	Sichuan	545.0	3.0	536.0
2358	3/25/20	Sichuan	547.0	3.0	536.0
2359	3/26/20	Sichuan	547.0	3.0	536.0
2360	3/27/20	Sichuan	548.0	3.0	536.0
2361	3/28/20	Sichuan	548.0	3.0	536.0
2362	3/29/20	Sichuan	550.0	3.0	536.0
2363	3/30/20	Sichuan	550.0	3.0	536.0
2364	3/31/20	Sichuan	550.0	3.0	536.0
2365	4/1/20	Sichuan	552.0	3.0	537.0
2366	4/2/20	Sichuan	554.0	3.0	537.0
2367	4/3/20	Sichuan	555.0	3.0	537.0
2368	4/4/20	Sichuan	557.0	3.0	538.0
2369	4/5/20	Sichuan	558.0	3.0	539.0
2370	4/6/20	Sichuan	559.0	3.0	540.0
2371	4/7/20	Sichuan	560.0	3.0	541.0
2372	4/8/20	Sichuan	560.0	3.0	541.0
2373	4/9/20	Sichuan	560.0	3.0	541.0
2374	4/10/20	Sichuan	560.0	3.0	546.0
2375	4/11/20	Sichuan	560.0	3.0	547.0
2376	4/12/20	Sichuan	560.0	3.0	547.0
2377	4/13/20	Sichuan	560.0	3.0	548.0
2378	4/14/20	Sichuan	560.0	3.0	548.0
2379	4/15/20	Sichuan	560.0	3.0	550.0
2380	1/22/20	Tianjin	4.0	0.0	0.0
2381	1/23/20	Tianjin	4.0	0.0	0.0
2382	1/24/20	Tianjin	8.0	0.0	0.0
2383	1/25/20	Tianjin	10.0	0.0	0.0
2384	1/26/20	Tianjin	14.0	0.0	0.0
2385	1/27/20	Tianjin	23.0	0.0	0.0
2386	1/28/20	Tianjin	24.0	0.0	0.0
2387	1/29/20	Tianjin	27.0	0.0	0.0
2388	1/30/20	Tianjin	31.0	0.0	0.0
2389	1/31/20	Tianjin	32.0	0.0	0.0
2390	2/1/20	Tianjin	41.0	0.0	0.0
2391	2/2/20	Tianjin	48.0	0.0	1.0
2392	2/3/20	Tianjin	60.0	0.0	1.0
2393	2/4/20	Tianjin	67.0	0.0	2.0
2394	2/5/20	Tianjin	69.0	1.0	2.0
2395	2/6/20	Tianjin	79.0	1.0	2.0
2396	2/7/20	Tianjin	81.0	1.0	2.0
2397	2/8/20	Tianjin	88.0	1.0	4.0
2398	2/9/20	Tianjin	91.0	1.0	4.0
2399	2/10/20	Tianjin	95.0	1.0	8.0
2400	2/11/20	Tianjin	106.0	2.0	10.0
2401	2/12/20	Tianjin	112.0	2.0	11.0
2402	2/13/20	Tianjin	119.0	3.0	21.0
2403	2/14/20	Tianjin	120.0	3.0	31.0
2404	2/15/20	Tianjin	122.0	3.0	37.0
2405	2/16/20	Tianjin	124.0	3.0	45.0
2406	2/17/20	Tianjin	125.0	3.0	46.0
2407	2/18/20	Tianjin	128.0	3.0	48.0
2408	2/19/20	Tianjin	130.0	3.0	54.0
2409	2/20/20	Tianjin	131.0	3.0	59.0
2410	2/21/20	Tianjin	132.0	3.0	62.0
2411	2/22/20	Tianjin	135.0	3.0	65.0
2412	2/23/20	Tianjin	135.0	3.0	81.0
2413	2/24/20	Tianjin	135.0	3.0	87.0
2414	2/25/20	Tianjin	135.0	3.0	91.0
2415	2/26/20	Tianjin	135.0	3.0	96.0
2416	2/27/20	Tianjin	136.0	3.0	102.0
2417	2/28/20	Tianjin	136.0	3.0	102.0
2418	2/29/20	Tianjin	136.0	3.0	109.0
2419	3/1/20	Tianjin	136.0	3.0	111.0
2420	3/2/20	Tianjin	136.0	3.0	111.0
2421	3/3/20	Tianjin	136.0	3.0	124.0
2422	3/4/20	Tianjin	136.0	3.0	124.0
2423	3/5/20	Tianjin	136.0	3.0	128.0
2424	3/6/20	Tianjin	136.0	3.0	128.0
2425	3/7/20	Tianjin	136.0	3.0	128.0
2426	3/8/20	Tianjin	136.0	3.0	128.0
2427	3/9/20	Tianjin	136.0	3.0	130.0
2428	3/10/20	Tianjin	136.0	3.0	131.0
2429	3/11/20	Tianjin	136.0	3.0	131.0
2430	3/12/20	Tianjin	136.0	3.0	132.0
2431	3/13/20	Tianjin	136.0	3.0	132.0
2432	3/14/20	Tianjin	136.0	3.0	132.0
2433	3/15/20	Tianjin	136.0	3.0	133.0
2434	3/16/20	Tianjin	136.0	3.0	133.0
2435	3/17/20	Tianjin	136.0	3.0	133.0
2436	3/18/20	Tianjin	136.0	3.0	133.0
2437	3/19/20	Tianjin	137.0	3.0	133.0
2438	3/20/20	Tianjin	137.0	3.0	133.0
2439	3/21/20	Tianjin	137.0	3.0	133.0
2440	3/22/20	Tianjin	137.0	3.0	133.0
2441	3/23/20	Tianjin	141.0	3.0	133.0
2442	3/24/20	Tianjin	145.0	3.0	133.0
2443	3/25/20	Tianjin	145.0	3.0	133.0
2444	3/26/20	Tianjin	151.0	3.0	133.0
2445	3/27/20	Tianjin	155.0	3.0	133.0
2446	3/28/20	Tianjin	161.0	3.0	133.0
2447	3/29/20	Tianjin	166.0	3.0	133.0
2448	3/30/20	Tianjin	174.0	3.0	133.0
2449	3/31/20	Tianjin	174.0	3.0	135.0
2450	4/1/20	Tianjin	176.0	3.0	135.0
2451	4/2/20	Tianjin	176.0	3.0	135.0
2452	4/3/20	Tianjin	180.0	3.0	140.0
2453	4/4/20	Tianjin	180.0	3.0	144.0
2454	4/5/20	Tianjin	180.0	3.0	144.0
2455	4/6/20	Tianjin	180.0	3.0	144.0
2456	4/7/20	Tianjin	180.0	3.0	151.0
2457	4/8/20	Tianjin	180.0	3.0	152.0
2458	4/9/20	Tianjin	182.0	3.0	152.0
2459	4/10/20	Tianjin	183.0	3.0	158.0
2460	4/11/20	Tianjin	183.0	3.0	161.0
2461	4/12/20	Tianjin	183.0	3.0	161.0
2462	4/13/20	Tianjin	184.0	3.0	164.0
2463	4/14/20	Tianjin	185.0	3.0	168.0
2464	4/15/20	Tianjin	185.0	3.0	171.0
2465	1/22/20	Tibet	0.0	0.0	0.0
2466	1/23/20	Tibet	0.0	0.0	0.0
2467	1/24/20	Tibet	0.0	0.0	0.0
2468	1/25/20	Tibet	0.0	0.0	0.0
2469	1/26/20	Tibet	0.0	0.0	0.0
2470	1/27/20	Tibet	0.0	0.0	0.0
2471	1/28/20	Tibet	0.0	0.0	0.0
2472	1/29/20	Tibet	0.0	0.0	0.0
2473	1/30/20	Tibet	1.0	0.0	0.0
2474	1/31/20	Tibet	1.0	0.0	0.0
2475	2/1/20	Tibet	1.0	0.0	0.0
2476	2/2/20	Tibet	1.0	0.0	0.0
2477	2/3/20	Tibet	1.0	0.0	0.0
2478	2/4/20	Tibet	1.0	0.0	0.0
2479	2/5/20	Tibet	1.0	0.0	0.0
2480	2/6/20	Tibet	1.0	0.0	0.0
2481	2/7/20	Tibet	1.0	0.0	0.0
2482	2/8/20	Tibet	1.0	0.0	0.0
2483	2/9/20	Tibet	1.0	0.0	0.0
2484	2/10/20	Tibet	1.0	0.0	0.0
2485	2/11/20	Tibet	1.0	0.0	0.0
2486	2/12/20	Tibet	1.0	0.0	1.0
2487	2/13/20	Tibet	1.0	0.0	1.0
2488	2/14/20	Tibet	1.0	0.0	1.0
2489	2/15/20	Tibet	1.0	0.0	1.0
2490	2/16/20	Tibet	1.0	0.0	1.0
2491	2/17/20	Tibet	1.0	0.0	1.0
2492	2/18/20	Tibet	1.0	0.0	1.0
2493	2/19/20	Tibet	1.0	0.0	1.0
2494	2/20/20	Tibet	1.0	0.0	1.0
2495	2/21/20	Tibet	1.0	0.0	1.0
2496	2/22/20	Tibet	1.0	0.0	1.0
2497	2/23/20	Tibet	1.0	0.0	1.0
2498	2/24/20	Tibet	1.0	0.0	1.0
2499	2/25/20	Tibet	1.0	0.0	1.0
2500	2/26/20	Tibet	1.0	0.0	1.0
2501	2/27/20	Tibet	1.0	0.0	1.0
2502	2/28/20	Tibet	1.0	0.0	1.0
2503	2/29/20	Tibet	1.0	0.0	1.0
2504	3/1/20	Tibet	1.0	0.0	1.0
2505	3/2/20	Tibet	1.0	0.0	1.0
2506	3/3/20	Tibet	1.0	0.0	1.0
2507	3/4/20	Tibet	1.0	0.0	1.0
2508	3/5/20	Tibet	1.0	0.0	1.0
2509	3/6/20	Tibet	1.0	0.0	1.0
2510	3/7/20	Tibet	1.0	0.0	1.0
2511	3/8/20	Tibet	1.0	0.0	1.0
2512	3/9/20	Tibet	1.0	0.0	1.0
2513	3/10/20	Tibet	1.0	0.0	1.0
2514	3/11/20	Tibet	1.0	0.0	1.0
2515	3/12/20	Tibet	1.0	0.0	1.0
2516	3/13/20	Tibet	1.0	0.0	1.0
2517	3/14/20	Tibet	1.0	0.0	1.0
2518	3/15/20	Tibet	1.0	0.0	1.0
2519	3/16/20	Tibet	1.0	0.0	1.0
2520	3/17/20	Tibet	1.0	0.0	1.0
2521	3/18/20	Tibet	1.0	0.0	1.0
2522	3/19/20	Tibet	1.0	0.0	1.0
2523	3/20/20	Tibet	1.0	0.0	1.0
2524	3/21/20	Tibet	1.0	0.0	1.0
2525	3/22/20	Tibet	1.0	0.0	1.0
2526	3/23/20	Tibet	1.0	0.0	1.0
2527	3/24/20	Tibet	1.0	0.0	1.0
2528	3/25/20	Tibet	1.0	0.0	1.0
2529	3/26/20	Tibet	1.0	0.0	1.0
2530	3/27/20	Tibet	1.0	0.0	1.0
2531	3/28/20	Tibet	1.0	0.0	1.0
2532	3/29/20	Tibet	1.0	0.0	1.0
2533	3/30/20	Tibet	1.0	0.0	1.0
2534	3/31/20	Tibet	1.0	0.0	1.0
2535	4/1/20	Tibet	1.0	0.0	1.0
2536	4/2/20	Tibet	1.0	0.0	1.0
2537	4/3/20	Tibet	1.0	0.0	1.0
2538	4/4/20	Tibet	1.0	0.0	1.0
2539	4/5/20	Tibet	1.0	0.0	1.0
2540	4/6/20	Tibet	1.0	0.0	1.0
2541	4/7/20	Tibet	1.0	0.0	1.0
2542	4/8/20	Tibet	1.0	0.0	1.0
2543	4/9/20	Tibet	1.0	0.0	1.0
2544	4/10/20	Tibet	1.0	0.0	1.0
2545	4/11/20	Tibet	1.0	0.0	1.0
2546	4/12/20	Tibet	1.0	0.0	1.0
2547	4/13/20	Tibet	1.0	0.0	1.0
