	week	region	age_group	male	female	total
14860	15/03/2015-21/03/2015	Emilia-Romagna	11	6.0	7.0	13.0
14861	22/03/2015-28/03/2015	Emilia-Romagna	11	11.0	4.0	15.0
14862	29/03/2015-04/04/2015	Emilia-Romagna	11	5.0	5.0	10.0
14863	05/04/2015-11/04/2015	Emilia-Romagna	11	10.0	0.0	10.0
14864	12/04/2015-18/04/2015	Emilia-Romagna	11	11.0	3.0	14.0
14865	19/04/2015-25/04/2015	Emilia-Romagna	11	12.0	8.0	20.0
14866	26/04/2015-02/05/2015	Emilia-Romagna	11	11.0	2.0	13.0
14867	03/05/2015-09/05/2015	Emilia-Romagna	11	8.0	6.0	14.0
14868	10/05/2015-16/05/2015	Emilia-Romagna	11	6.0	5.0	11.0
14869	17/05/2015-23/05/2015	Emilia-Romagna	11	8.0	6.0	14.0
14870	24/05/2015-30/05/2015	Emilia-Romagna	11	9.0	3.0	12.0
14871	31/05/2015-06/06/2015	Emilia-Romagna	11	4.0	9.0	13.0
14872	07/06/2015-13/06/2015	Emilia-Romagna	11	15.0	4.0	19.0
14873	14/06/2015-20/06/2015	Emilia-Romagna	11	15.0	2.0	17.0
14874	21/06/2015-27/06/2015	Emilia-Romagna	11	6.0	3.0	9.0
14875	01/01/2016-11/01/2016	Emilia-Romagna	11	16.0	9.0	25.0
14876	12/01/2016-18/01/2016	Emilia-Romagna	11	7.0	5.0	12.0
14877	19/01/2016-25/01/2016	Emilia-Romagna	11	8.0	8.0	16.0
14878	26/01/2016-01/02/2016	Emilia-Romagna	11	14.0	3.0	17.0
14879	02/02/2016-08/02/2016	Emilia-Romagna	11	10.0	10.0	20.0
14880	09/02/2016-15/02/2016	Emilia-Romagna	11	13.0	6.0	19.0
14881	16/02/2016-22/02/2016	Emilia-Romagna	11	11.0	7.0	18.0
14882	23/02/2016-29/02/2016	Emilia-Romagna	11	9.0	4.0	13.0
14883	01/03/2016-07/03/2016	Emilia-Romagna	11	4.0	2.0	6.0
14884	08/03/2016-14/03/2016	Emilia-Romagna	11	7.0	6.0	13.0
14885	15/03/2016-21/03/2016	Emilia-Romagna	11	13.0	2.0	15.0
14886	22/03/2016-28/03/2016	Emilia-Romagna	11	9.0	5.0	14.0
14887	29/03/2016-04/04/2016	Emilia-Romagna	11	10.0	9.0	19.0
14888	05/04/2016-11/04/2016	Emilia-Romagna	11	7.0	7.0	14.0
14889	12/04/2016-18/04/2016	Emilia-Romagna	11	5.0	5.0	10.0
14890	19/04/2016-25/04/2016	Emilia-Romagna	11	10.0	5.0	15.0
14891	26/04/2016-02/05/2016	Emilia-Romagna	11	10.0	6.0	16.0
14892	03/05/2016-09/05/2016	Emilia-Romagna	11	7.0	3.0	10.0
14893	10/05/2016-16/05/2016	Emilia-Romagna	11	11.0	4.0	15.0
14894	17/05/2016-23/05/2016	Emilia-Romagna	11	9.0	10.0	19.0
14895	24/05/2016-30/05/2016	Emilia-Romagna	11	5.0	4.0	9.0
14896	31/05/2016-06/06/2016	Emilia-Romagna	11	5.0	6.0	11.0
14897	07/06/2016-13/06/2016	Emilia-Romagna	11	9.0	4.0	13.0
14898	14/06/2016-20/06/2016	Emilia-Romagna	11	3.0	7.0	10.0
14899	21/06/2016-27/06/2016	Emilia-Romagna	11	17.0	7.0	24.0
14900	01/01/2017-11/01/2017	Emilia-Romagna	11	17.0	10.0	27.0
14901	12/01/2017-18/01/2017	Emilia-Romagna	11	3.0	12.0	15.0
14902	19/01/2017-25/01/2017	Emilia-Romagna	11	6.0	5.0	11.0
14903	26/01/2017-01/02/2017	Emilia-Romagna	11	11.0	7.0	18.0
14904	02/02/2017-08/02/2017	Emilia-Romagna	11	11.0	5.0	16.0
14905	09/02/2017-15/02/2017	Emilia-Romagna	11	7.0	4.0	11.0
14906	16/02/2017-22/02/2017	Emilia-Romagna	11	8.0	9.0	17.0
14907	23/02/2017-29/02/2017	Emilia-Romagna	11	11.0	6.0	17.0
14908	01/03/2017-07/03/2017	Emilia-Romagna	11	5.0	8.0	13.0
14909	08/03/2017-14/03/2017	Emilia-Romagna	11	5.0	3.0	8.0
14910	15/03/2017-21/03/2017	Emilia-Romagna	11	4.0	4.0	8.0
14911	22/03/2017-28/03/2017	Emilia-Romagna	11	5.0	4.0	9.0
14912	29/03/2017-04/04/2017	Emilia-Romagna	11	6.0	5.0	11.0
14913	05/04/2017-11/04/2017	Emilia-Romagna	11	4.0	6.0	10.0
14914	12/04/2017-18/04/2017	Emilia-Romagna	11	4.0	7.0	11.0
14915	19/04/2017-25/04/2017	Emilia-Romagna	11	9.0	6.0	15.0
14916	26/04/2017-02/05/2017	Emilia-Romagna	11	7.0	3.0	10.0
14917	03/05/2017-09/05/2017	Emilia-Romagna	11	7.0	7.0	14.0
14918	10/05/2017-16/05/2017	Emilia-Romagna	11	13.0	9.0	22.0
14919	17/05/2017-23/05/2017	Emilia-Romagna	11	7.0	4.0	11.0
14920	24/05/2017-30/05/2017	Emilia-Romagna	11	11.0	8.0	19.0
14921	31/05/2017-06/06/2017	Emilia-Romagna	11	5.0	3.0	8.0
14922	07/06/2017-13/06/2017	Emilia-Romagna	11	8.0	3.0	11.0
14923	14/06/2017-20/06/2017	Emilia-Romagna	11	9.0	8.0	17.0
14924	21/06/2017-27/06/2017	Emilia-Romagna	11	9.0	2.0	11.0
14925	01/01/2018-11/01/2018	Emilia-Romagna	11	14.0	11.0	25.0
14926	12/01/2018-18/01/2018	Emilia-Romagna	11	10.0	10.0	20.0
14927	19/01/2018-25/01/2018	Emilia-Romagna	11	11.0	7.0	18.0
14928	26/01/2018-01/02/2018	Emilia-Romagna	11	9.0	4.0	13.0
14929	02/02/2018-08/02/2018	Emilia-Romagna	11	7.0	9.0	16.0
14930	09/02/2018-15/02/2018	Emilia-Romagna	11	14.0	5.0	19.0
14931	16/02/2018-22/02/2018	Emilia-Romagna	11	12.0	7.0	19.0
14932	23/02/2018-29/02/2018	Emilia-Romagna	11	7.0	6.0	13.0
14933	01/03/2018-07/03/2018	Emilia-Romagna	11	9.0	6.0	15.0
14934	08/03/2018-14/03/2018	Emilia-Romagna	11	5.0	12.0	17.0
14935	15/03/2018-21/03/2018	Emilia-Romagna	11	17.0	9.0	26.0
14936	22/03/2018-28/03/2018	Emilia-Romagna	11	17.0	3.0	20.0
14937	29/03/2018-04/04/2018	Emilia-Romagna	11	5.0	5.0	10.0
14938	05/04/2018-11/04/2018	Emilia-Romagna	11	3.0	10.0	13.0
14939	12/04/2018-18/04/2018	Emilia-Romagna	11	7.0	3.0	10.0
14940	19/04/2018-25/04/2018	Emilia-Romagna	11	13.0	9.0	22.0
14941	26/04/2018-02/05/2018	Emilia-Romagna	11	15.0	12.0	27.0
14942	03/05/2018-09/05/2018	Emilia-Romagna	11	7.0	8.0	15.0
14943	10/05/2018-16/05/2018	Emilia-Romagna	11	9.0	8.0	17.0
14944	17/05/2018-23/05/2018	Emilia-Romagna	11	9.0	3.0	12.0
14945	24/05/2018-30/05/2018	Emilia-Romagna	11	7.0	8.0	15.0
14946	31/05/2018-06/06/2018	Emilia-Romagna	11	11.0	10.0	21.0
14947	07/06/2018-13/06/2018	Emilia-Romagna	11	11.0	10.0	21.0
14948	14/06/2018-20/06/2018	Emilia-Romagna	11	12.0	6.0	18.0
14949	21/06/2018-27/06/2018	Emilia-Romagna	11	11.0	5.0	16.0
14950	01/01/2019-11/01/2019	Emilia-Romagna	11	15.0	6.0	21.0
14951	12/01/2019-18/01/2019	Emilia-Romagna	11	13.0	4.0	17.0
14952	19/01/2019-25/01/2019	Emilia-Romagna	11	14.0	5.0	19.0
14953	26/01/2019-01/02/2019	Emilia-Romagna	11	13.0	8.0	21.0
14954	02/02/2019-08/02/2019	Emilia-Romagna	11	9.0	3.0	12.0
14955	09/02/2019-15/02/2019	Emilia-Romagna	11	14.0	7.0	21.0
14956	16/02/2019-22/02/2019	Emilia-Romagna	11	11.0	2.0	13.0
14957	23/02/2019-29/02/2019	Emilia-Romagna	11	6.0	6.0	12.0
14958	01/03/2019-07/03/2019	Emilia-Romagna	11	6.0	1.0	7.0
14959	08/03/2019-14/03/2019	Emilia-Romagna	11	8.0	8.0	16.0
14960	15/03/2019-21/03/2019	Emilia-Romagna	11	11.0	3.0	14.0
14961	22/03/2019-28/03/2019	Emilia-Romagna	11	13.0	7.0	20.0
14962	29/03/2019-04/04/2019	Emilia-Romagna	11	9.0	5.0	14.0
14963	05/04/2019-11/04/2019	Emilia-Romagna	11	7.0	6.0	13.0
14964	12/04/2019-18/04/2019	Emilia-Romagna	11	7.0	5.0	12.0
14965	19/04/2019-25/04/2019	Emilia-Romagna	11	12.0	7.0	19.0
14966	26/04/2019-02/05/2019	Emilia-Romagna	11	6.0	8.0	14.0
14967	03/05/2019-09/05/2019	Emilia-Romagna	11	9.0	7.0	16.0
14968	10/05/2019-16/05/2019	Emilia-Romagna	11	9.0	8.0	17.0
14969	17/05/2019-23/05/2019	Emilia-Romagna	11	9.0	4.0	13.0
14970	24/05/2019-30/05/2019	Emilia-Romagna	11	3.0	4.0	7.0
14971	31/05/2019-06/06/2019	Emilia-Romagna	11	9.0	4.0	13.0
14972	07/06/2019-13/06/2019	Emilia-Romagna	11	7.0	3.0	10.0
14973	14/06/2019-20/06/2019	Emilia-Romagna	11	14.0	6.0	20.0
14974	21/06/2019-27/06/2019	Emilia-Romagna	11	8.0	3.0	11.0
14975	01/01/2020-11/01/2020	Emilia-Romagna	11	16.0	9.0	25.0
14976	12/01/2020-18/01/2020	Emilia-Romagna	11	16.0	2.0	18.0
14977	19/01/2020-25/01/2020	Emilia-Romagna	11	10.0	6.0	16.0
14978	26/01/2020-01/02/2020	Emilia-Romagna	11	9.0	6.0	15.0
14979	02/02/2020-08/02/2020	Emilia-Romagna	11	16.0	8.0	24.0
14980	09/02/2020-15/02/2020	Emilia-Romagna	11	10.0	1.0	11.0
14981	16/02/2020-22/02/2020	Emilia-Romagna	11	6.0	8.0	14.0
14982	23/02/2020-29/02/2020	Emilia-Romagna	11	14.0	8.0	22.0
14983	01/03/2020-07/03/2020	Emilia-Romagna	11	12.0	5.0	17.0
14984	08/03/2020-14/03/2020	Emilia-Romagna	11	19.0	13.0	32.0
14985	15/03/2020-21/03/2020	Emilia-Romagna	11	16.0	12.0	28.0
14986	22/03/2020-28/03/2020	Emilia-Romagna	11	16.0	7.0	23.0
14987	29/03/2020-04/04/2020	Emilia-Romagna	11	19.0	3.0	22.0
14988	05/04/2020-11/04/2020	Emilia-Romagna	11	11.0	8.0	19.0
14989	12/04/2020-18/04/2020	Emilia-Romagna	11	7.0	9.0	16.0
14990	19/04/2020-25/04/2020	Emilia-Romagna	11	12.0	4.0	16.0
14991	26/04/2020-02/05/2020	Emilia-Romagna	11	3.0	6.0	9.0
14992	03/05/2020-09/05/2020	Emilia-Romagna	11	8.0	4.0	12.0
14993	10/05/2020-16/05/2020	Emilia-Romagna	11	9.0	5.0	14.0
14994	17/05/2020-23/05/2020	Emilia-Romagna	11	4.0	3.0	7.0
14995	24/05/2020-30/05/2020	Emilia-Romagna	11	6.0	5.0	11.0
14996	31/05/2020-06/06/2020	Emilia-Romagna	11	7.0	3.0	10.0
14997	07/06/2020-13/06/2020	Emilia-Romagna	11	6.0	2.0	8.0
14998	14/06/2020-20/06/2020	Emilia-Romagna	11	6.0	4.0	10.0
14999	21/06/2020-27/06/2020	Emilia-Romagna	11	10.0	2.0	12.0
15000	01/01/2015-11/01/2015	Emilia-Romagna	12	13.0	19.0	32.0
15001	12/01/2015-18/01/2015	Emilia-Romagna	12	15.0	7.0	22.0
15002	19/01/2015-25/01/2015	Emilia-Romagna	12	13.0	9.0	22.0
15003	26/01/2015-01/02/2015	Emilia-Romagna	12	9.0	9.0	18.0
15004	02/02/2015-08/02/2015	Emilia-Romagna	12	20.0	8.0	28.0
15005	09/02/2015-15/02/2015	Emilia-Romagna	12	14.0	10.0	24.0
15006	16/02/2015-22/02/2015	Emilia-Romagna	12	18.0	7.0	25.0
15007	23/02/2015-29/02/2015	Emilia-Romagna	12	8.0	9.0	17.0
15008	01/03/2015-07/03/2015	Emilia-Romagna	12	17.0	8.0	25.0
15009	08/03/2015-14/03/2015	Emilia-Romagna	12	9.0	8.0	17.0
15010	15/03/2015-21/03/2015	Emilia-Romagna	12	13.0	11.0	24.0
15011	22/03/2015-28/03/2015	Emilia-Romagna	12	12.0	10.0	22.0
15012	29/03/2015-04/04/2015	Emilia-Romagna	12	12.0	14.0	26.0
15013	05/04/2015-11/04/2015	Emilia-Romagna	12	9.0	14.0	23.0
15014	12/04/2015-18/04/2015	Emilia-Romagna	12	11.0	4.0	15.0
15015	19/04/2015-25/04/2015	Emilia-Romagna	12	10.0	9.0	19.0
15016	26/04/2015-02/05/2015	Emilia-Romagna	12	10.0	6.0	16.0
15017	03/05/2015-09/05/2015	Emilia-Romagna	12	11.0	5.0	16.0
15018	10/05/2015-16/05/2015	Emilia-Romagna	12	9.0	10.0	19.0
15019	17/05/2015-23/05/2015	Emilia-Romagna	12	15.0	3.0	18.0
15020	24/05/2015-30/05/2015	Emilia-Romagna	12	11.0	2.0	13.0
15021	31/05/2015-06/06/2015	Emilia-Romagna	12	21.0	6.0	27.0
15022	07/06/2015-13/06/2015	Emilia-Romagna	12	14.0	8.0	22.0
15023	14/06/2015-20/06/2015	Emilia-Romagna	12	14.0	5.0	19.0
15024	21/06/2015-27/06/2015	Emilia-Romagna	12	4.0	5.0	9.0
15025	01/01/2016-11/01/2016	Emilia-Romagna	12	20.0	10.0	30.0
15026	12/01/2016-18/01/2016	Emilia-Romagna	12	7.0	8.0	15.0
15027	19/01/2016-25/01/2016	Emilia-Romagna	12	15.0	9.0	24.0
15028	26/01/2016-01/02/2016	Emilia-Romagna	12	18.0	6.0	24.0
15029	02/02/2016-08/02/2016	Emilia-Romagna	12	10.0	10.0	20.0
15030	09/02/2016-15/02/2016	Emilia-Romagna	12	14.0	8.0	22.0
15031	16/02/2016-22/02/2016	Emilia-Romagna	12	12.0	5.0	17.0
15032	23/02/2016-29/02/2016	Emilia-Romagna	12	22.0	10.0	32.0
15033	01/03/2016-07/03/2016	Emilia-Romagna	12	18.0	7.0	25.0
15034	08/03/2016-14/03/2016	Emilia-Romagna	12	14.0	7.0	21.0
15035	15/03/2016-21/03/2016	Emilia-Romagna	12	19.0	4.0	23.0
15036	22/03/2016-28/03/2016	Emilia-Romagna	12	9.0	5.0	14.0
15037	29/03/2016-04/04/2016	Emilia-Romagna	12	10.0	13.0	23.0
15038	05/04/2016-11/04/2016	Emilia-Romagna	12	14.0	7.0	21.0
15039	12/04/2016-18/04/2016	Emilia-Romagna	12	11.0	11.0	22.0
15040	19/04/2016-25/04/2016	Emilia-Romagna	12	20.0	9.0	29.0
15041	26/04/2016-02/05/2016	Emilia-Romagna	12	11.0	9.0	20.0
15042	03/05/2016-09/05/2016	Emilia-Romagna	12	17.0	8.0	25.0
15043	10/05/2016-16/05/2016	Emilia-Romagna	12	22.0	14.0	36.0
15044	17/05/2016-23/05/2016	Emilia-Romagna	12	12.0	6.0	18.0
15045	24/05/2016-30/05/2016	Emilia-Romagna	12	13.0	9.0	22.0
15046	31/05/2016-06/06/2016	Emilia-Romagna	12	9.0	7.0	16.0
15047	07/06/2016-13/06/2016	Emilia-Romagna	12	14.0	6.0	20.0
15048	14/06/2016-20/06/2016	Emilia-Romagna	12	10.0	2.0	12.0
15049	21/06/2016-27/06/2016	Emilia-Romagna	12	10.0	14.0	24.0
15050	01/01/2017-11/01/2017	Emilia-Romagna	12	31.0	16.0	47.0
15051	12/01/2017-18/01/2017	Emilia-Romagna	12	17.0	10.0	27.0
15052	19/01/2017-25/01/2017	Emilia-Romagna	12	13.0	8.0	21.0
15053	26/01/2017-01/02/2017	Emilia-Romagna	12	8.0	12.0	20.0
15054	02/02/2017-08/02/2017	Emilia-Romagna	12	12.0	6.0	18.0
15055	09/02/2017-15/02/2017	Emilia-Romagna	12	11.0	14.0	25.0
15056	16/02/2017-22/02/2017	Emilia-Romagna	12	14.0	7.0	21.0
15057	23/02/2017-29/02/2017	Emilia-Romagna	12	16.0	5.0	21.0
15058	01/03/2017-07/03/2017	Emilia-Romagna	12	15.0	14.0	29.0
15059	08/03/2017-14/03/2017	Emilia-Romagna	12	13.0	13.0	26.0
15060	15/03/2017-21/03/2017	Emilia-Romagna	12	10.0	10.0	20.0
15061	22/03/2017-28/03/2017	Emilia-Romagna	12	10.0	5.0	15.0
15062	29/03/2017-04/04/2017	Emilia-Romagna	12	16.0	3.0	19.0
15063	05/04/2017-11/04/2017	Emilia-Romagna	12	18.0	7.0	25.0
15064	12/04/2017-18/04/2017	Emilia-Romagna	12	12.0	4.0	16.0
15065	19/04/2017-25/04/2017	Emilia-Romagna	12	12.0	3.0	15.0
15066	26/04/2017-02/05/2017	Emilia-Romagna	12	13.0	5.0	18.0
15067	03/05/2017-09/05/2017	Emilia-Romagna	12	9.0	4.0	13.0
15068	10/05/2017-16/05/2017	Emilia-Romagna	12	12.0	5.0	17.0
15069	17/05/2017-23/05/2017	Emilia-Romagna	12	13.0	4.0	17.0
15070	24/05/2017-30/05/2017	Emilia-Romagna	12	18.0	12.0	30.0
15071	31/05/2017-06/06/2017	Emilia-Romagna	12	7.0	8.0	15.0
15072	07/06/2017-13/06/2017	Emilia-Romagna	12	10.0	7.0	17.0
15073	14/06/2017-20/06/2017	Emilia-Romagna	12	14.0	9.0	23.0
15074	21/06/2017-27/06/2017	Emilia-Romagna	12	18.0	9.0	27.0
15075	01/01/2018-11/01/2018	Emilia-Romagna	12	27.0	12.0	39.0
15076	12/01/2018-18/01/2018	Emilia-Romagna	12	16.0	8.0	24.0
15077	19/01/2018-25/01/2018	Emilia-Romagna	12	16.0	10.0	26.0
15078	26/01/2018-01/02/2018	Emilia-Romagna	12	14.0	9.0	23.0
15079	02/02/2018-08/02/2018	Emilia-Romagna	12	13.0	18.0	31.0
15080	09/02/2018-15/02/2018	Emilia-Romagna	12	11.0	4.0	15.0
15081	16/02/2018-22/02/2018	Emilia-Romagna	12	13.0	9.0	22.0
15082	23/02/2018-29/02/2018	Emilia-Romagna	12	10.0	4.0	14.0
15083	01/03/2018-07/03/2018	Emilia-Romagna	12	13.0	11.0	24.0
15084	08/03/2018-14/03/2018	Emilia-Romagna	12	12.0	8.0	20.0
15085	15/03/2018-21/03/2018	Emilia-Romagna	12	16.0	8.0	24.0
15086	22/03/2018-28/03/2018	Emilia-Romagna	12	15.0	9.0	24.0
15087	29/03/2018-04/04/2018	Emilia-Romagna	12	17.0	4.0	21.0
15088	05/04/2018-11/04/2018	Emilia-Romagna	12	9.0	6.0	15.0
15089	12/04/2018-18/04/2018	Emilia-Romagna	12	13.0	8.0	21.0
15090	19/04/2018-25/04/2018	Emilia-Romagna	12	9.0	7.0	16.0
15091	26/04/2018-02/05/2018	Emilia-Romagna	12	8.0	4.0	12.0
15092	03/05/2018-09/05/2018	Emilia-Romagna	12	11.0	11.0	22.0
15093	10/05/2018-16/05/2018	Emilia-Romagna	12	19.0	6.0	25.0
15094	17/05/2018-23/05/2018	Emilia-Romagna	12	11.0	10.0	21.0
15095	24/05/2018-30/05/2018	Emilia-Romagna	12	9.0	6.0	15.0
15096	31/05/2018-06/06/2018	Emilia-Romagna	12	12.0	9.0	21.0
15097	07/06/2018-13/06/2018	Emilia-Romagna	12	13.0	9.0	22.0
15098	14/06/2018-20/06/2018	Emilia-Romagna	12	9.0	8.0	17.0
15099	21/06/2018-27/06/2018	Emilia-Romagna	12	14.0	6.0	20.0
15100	01/01/2019-11/01/2019	Emilia-Romagna	12	16.0	10.0	26.0
15101	12/01/2019-18/01/2019	Emilia-Romagna	12	18.0	5.0	23.0
15102	19/01/2019-25/01/2019	Emilia-Romagna	12	14.0	11.0	25.0
15103	26/01/2019-01/02/2019	Emilia-Romagna	12	14.0	8.0	22.0
15104	02/02/2019-08/02/2019	Emilia-Romagna	12	20.0	8.0	28.0
15105	09/02/2019-15/02/2019	Emilia-Romagna	12	10.0	16.0	26.0
15106	16/02/2019-22/02/2019	Emilia-Romagna	12	14.0	7.0	21.0
15107	23/02/2019-29/02/2019	Emilia-Romagna	12	5.0	7.0	12.0
15108	01/03/2019-07/03/2019	Emilia-Romagna	12	15.0	7.0	22.0
15109	08/03/2019-14/03/2019	Emilia-Romagna	12	15.0	8.0	23.0
15110	15/03/2019-21/03/2019	Emilia-Romagna	12	6.0	13.0	19.0
15111	22/03/2019-28/03/2019	Emilia-Romagna	12	14.0	9.0	23.0
15112	29/03/2019-04/04/2019	Emilia-Romagna	12	12.0	7.0	19.0
15113	05/04/2019-11/04/2019	Emilia-Romagna	12	15.0	6.0	21.0
15114	12/04/2019-18/04/2019	Emilia-Romagna	12	11.0	6.0	17.0
15115	19/04/2019-25/04/2019	Emilia-Romagna	12	10.0	14.0	24.0
15116	26/04/2019-02/05/2019	Emilia-Romagna	12	11.0	12.0	23.0
15117	03/05/2019-09/05/2019	Emilia-Romagna	12	8.0	7.0	15.0
15118	10/05/2019-16/05/2019	Emilia-Romagna	12	9.0	8.0	17.0
15119	17/05/2019-23/05/2019	Emilia-Romagna	12	14.0	11.0	25.0
15120	24/05/2019-30/05/2019	Emilia-Romagna	12	16.0	7.0	23.0
15121	31/05/2019-06/06/2019	Emilia-Romagna	12	13.0	6.0	19.0
15122	07/06/2019-13/06/2019	Emilia-Romagna	12	17.0	11.0	28.0
15123	14/06/2019-20/06/2019	Emilia-Romagna	12	10.0	7.0	17.0
15124	21/06/2019-27/06/2019	Emilia-Romagna	12	19.0	9.0	28.0
15125	01/01/2020-11/01/2020	Emilia-Romagna	12	27.0	17.0	44.0
15126	12/01/2020-18/01/2020	Emilia-Romagna	12	14.0	10.0	24.0
15127	19/01/2020-25/01/2020	Emilia-Romagna	12	10.0	6.0	16.0
15128	26/01/2020-01/02/2020	Emilia-Romagna	12	15.0	4.0	19.0
15129	02/02/2020-08/02/2020	Emilia-Romagna	12	12.0	6.0	18.0
15130	09/02/2020-15/02/2020	Emilia-Romagna	12	16.0	9.0	25.0
15131	16/02/2020-22/02/2020	Emilia-Romagna	12	17.0	8.0	25.0
15132	23/02/2020-29/02/2020	Emilia-Romagna	12	14.0	8.0	22.0
15133	01/03/2020-07/03/2020	Emilia-Romagna	12	6.0	5.0	11.0
15134	08/03/2020-14/03/2020	Emilia-Romagna	12	24.0	9.0	33.0
15135	15/03/2020-21/03/2020	Emilia-Romagna	12	20.0	14.0	34.0
15136	22/03/2020-28/03/2020	Emilia-Romagna	12	29.0	11.0	40.0
15137	29/03/2020-04/04/2020	Emilia-Romagna	12	29.0	14.0	43.0
15138	05/04/2020-11/04/2020	Emilia-Romagna	12	15.0	9.0	24.0
15139	12/04/2020-18/04/2020	Emilia-Romagna	12	6.0	6.0	12.0
15140	19/04/2020-25/04/2020	Emilia-Romagna	12	15.0	13.0	28.0
15141	26/04/2020-02/05/2020	Emilia-Romagna	12	18.0	7.0	25.0
15142	03/05/2020-09/05/2020	Emilia-Romagna	12	21.0	7.0	28.0
15143	10/05/2020-16/05/2020	Emilia-Romagna	12	15.0	6.0	21.0
15144	17/05/2020-23/05/2020	Emilia-Romagna	12	13.0	4.0	17.0
15145	24/05/2020-30/05/2020	Emilia-Romagna	12	11.0	13.0	24.0
15146	31/05/2020-06/06/2020	Emilia-Romagna	12	12.0	3.0	15.0
15147	07/06/2020-13/06/2020	Emilia-Romagna	12	7.0	5.0	12.0
15148	14/06/2020-20/06/2020	Emilia-Romagna	12	11.0	11.0	22.0
15149	21/06/2020-27/06/2020	Emilia-Romagna	12	12.0	9.0	21.0
15150	01/01/2015-11/01/2015	Emilia-Romagna	13	31.0	26.0	57.0
15151	12/01/2015-18/01/2015	Emilia-Romagna	13	20.0	11.0	31.0
15152	19/01/2015-25/01/2015	Emilia-Romagna	13	18.0	11.0	29.0
15153	26/01/2015-01/02/2015	Emilia-Romagna	13	25.0	14.0	39.0
15154	02/02/2015-08/02/2015	Emilia-Romagna	13	21.0	19.0	40.0
15155	09/02/2015-15/02/2015	Emilia-Romagna	13	17.0	10.0	27.0
15156	16/02/2015-22/02/2015	Emilia-Romagna	13	15.0	11.0	26.0
15157	23/02/2015-29/02/2015	Emilia-Romagna	13	16.0	8.0	24.0
15158	01/03/2015-07/03/2015	Emilia-Romagna	13	18.0	10.0	28.0
15159	08/03/2015-14/03/2015	Emilia-Romagna	13	21.0	13.0	34.0
15160	15/03/2015-21/03/2015	Emilia-Romagna	13	12.0	12.0	24.0
15161	22/03/2015-28/03/2015	Emilia-Romagna	13	21.0	15.0	36.0
15162	29/03/2015-04/04/2015	Emilia-Romagna	13	13.0	3.0	16.0
15163	05/04/2015-11/04/2015	Emilia-Romagna	13	18.0	14.0	32.0
15164	12/04/2015-18/04/2015	Emilia-Romagna	13	18.0	15.0	33.0
15165	19/04/2015-25/04/2015	Emilia-Romagna	13	13.0	15.0	28.0
15166	26/04/2015-02/05/2015	Emilia-Romagna	13	19.0	13.0	32.0
15167	03/05/2015-09/05/2015	Emilia-Romagna	13	15.0	7.0	22.0
15168	10/05/2015-16/05/2015	Emilia-Romagna	13	21.0	15.0	36.0
15169	17/05/2015-23/05/2015	Emilia-Romagna	13	12.0	14.0	26.0
15170	24/05/2015-30/05/2015	Emilia-Romagna	13	15.0	10.0	25.0
15171	31/05/2015-06/06/2015	Emilia-Romagna	13	24.0	10.0	34.0
15172	07/06/2015-13/06/2015	Emilia-Romagna	13	23.0	17.0	40.0
15173	14/06/2015-20/06/2015	Emilia-Romagna	13	17.0	16.0	33.0
15174	21/06/2015-27/06/2015	Emilia-Romagna	13	18.0	5.0	23.0
15175	01/01/2016-11/01/2016	Emilia-Romagna	13	34.0	15.0	49.0
15176	12/01/2016-18/01/2016	Emilia-Romagna	13	16.0	15.0	31.0
15177	19/01/2016-25/01/2016	Emilia-Romagna	13	22.0	8.0	30.0
15178	26/01/2016-01/02/2016	Emilia-Romagna	13	24.0	17.0	41.0
15179	02/02/2016-08/02/2016	Emilia-Romagna	13	23.0	14.0	37.0
15180	09/02/2016-15/02/2016	Emilia-Romagna	13	15.0	7.0	22.0
15181	16/02/2016-22/02/2016	Emilia-Romagna	13	20.0	13.0	33.0
15182	23/02/2016-29/02/2016	Emilia-Romagna	13	11.0	8.0	19.0
15183	01/03/2016-07/03/2016	Emilia-Romagna	13	21.0	11.0	32.0
15184	08/03/2016-14/03/2016	Emilia-Romagna	13	11.0	10.0	21.0
15185	15/03/2016-21/03/2016	Emilia-Romagna	13	16.0	11.0	27.0
15186	22/03/2016-28/03/2016	Emilia-Romagna	13	17.0	8.0	25.0
15187	29/03/2016-04/04/2016	Emilia-Romagna	13	18.0	11.0	29.0
15188	05/04/2016-11/04/2016	Emilia-Romagna	13	14.0	8.0	22.0
15189	12/04/2016-18/04/2016	Emilia-Romagna	13	14.0	10.0	24.0
15190	19/04/2016-25/04/2016	Emilia-Romagna	13	19.0	11.0	30.0
15191	26/04/2016-02/05/2016	Emilia-Romagna	13	25.0	10.0	35.0
15192	03/05/2016-09/05/2016	Emilia-Romagna	13	19.0	15.0	34.0
15193	10/05/2016-16/05/2016	Emilia-Romagna	13	16.0	6.0	22.0
15194	17/05/2016-23/05/2016	Emilia-Romagna	13	20.0	8.0	28.0
15195	24/05/2016-30/05/2016	Emilia-Romagna	13	22.0	8.0	30.0
15196	31/05/2016-06/06/2016	Emilia-Romagna	13	19.0	12.0	31.0
15197	07/06/2016-13/06/2016	Emilia-Romagna	13	18.0	13.0	31.0
15198	14/06/2016-20/06/2016	Emilia-Romagna	13	13.0	8.0	21.0
15199	21/06/2016-27/06/2016	Emilia-Romagna	13	21.0	13.0	34.0
15200	01/01/2017-11/01/2017	Emilia-Romagna	13	35.0	26.0	61.0
