	week	region	age_group	male	female	total
1141	01/03/2016-07/03/2016	Emilia Romagna	1	25.0	8.0	33.0
1142	08/03/2016-14/03/2016	Emilia Romagna	1	18.0	11.0	29.0
1143	15/03/2016-21/03/2016	Emilia Romagna	1	18.0	11.0	29.0
1144	01/01/2017-11/01/2017	Emilia Romagna	1	39.0	22.0	61.0
1145	12/01/2017-18/01/2017	Emilia Romagna	1	28.0	17.0	45.0
1146	19/01/2017-25/01/2017	Emilia Romagna	1	27.0	12.0	39.0
1147	26/01/2017-01/02/2017	Emilia Romagna	1	17.0	14.0	31.0
1148	02/02/2017-08/02/2017	Emilia Romagna	1	20.0	12.0	32.0
1149	09/02/2017-15/02/2017	Emilia Romagna	1	32.0	13.0	45.0
1150	16/02/2017-22/02/2017	Emilia Romagna	1	26.0	8.0	34.0
1151	23/02/2017-29/02/2017	Emilia Romagna	1	27.0	12.0	39.0
1152	01/03/2017-07/03/2017	Emilia Romagna	1	23.0	16.0	39.0
1153	08/03/2017-14/03/2017	Emilia Romagna	1	17.0	12.0	29.0
1154	15/03/2017-21/03/2017	Emilia Romagna	1	22.0	14.0	36.0
1155	01/01/2018-11/01/2018	Emilia Romagna	1	48.0	30.0	78.0
1156	12/01/2018-18/01/2018	Emilia Romagna	1	27.0	15.0	42.0
1157	19/01/2018-25/01/2018	Emilia Romagna	1	20.0	11.0	31.0
1158	26/01/2018-01/02/2018	Emilia Romagna	1	16.0	12.0	28.0
1159	02/02/2018-08/02/2018	Emilia Romagna	1	23.0	20.0	43.0
1160	09/02/2018-15/02/2018	Emilia Romagna	1	22.0	12.0	34.0
1161	16/02/2018-22/02/2018	Emilia Romagna	1	25.0	16.0	41.0
1162	23/02/2018-29/02/2018	Emilia Romagna	1	21.0	8.0	29.0
1163	01/03/2018-07/03/2018	Emilia Romagna	1	16.0	16.0	32.0
1164	08/03/2018-14/03/2018	Emilia Romagna	1	21.0	10.0	31.0
1165	15/03/2018-21/03/2018	Emilia Romagna	1	19.0	8.0	27.0
1166	01/01/2019-11/01/2019	Emilia Romagna	1	28.0	21.0	49.0
1167	12/01/2019-18/01/2019	Emilia Romagna	1	30.0	15.0	45.0
1168	19/01/2019-25/01/2019	Emilia Romagna	1	16.0	14.0	30.0
1169	26/01/2019-01/02/2019	Emilia Romagna	1	30.0	14.0	44.0
1170	02/02/2019-08/02/2019	Emilia Romagna	1	21.0	18.0	39.0
1171	09/02/2019-15/02/2019	Emilia Romagna	1	27.0	16.0	43.0
1172	16/02/2019-22/02/2019	Emilia Romagna	1	17.0	12.0	29.0
1173	23/02/2019-29/02/2019	Emilia Romagna	1	17.0	17.0	34.0
1174	01/03/2019-07/03/2019	Emilia Romagna	1	24.0	11.0	35.0
1175	08/03/2019-14/03/2019	Emilia Romagna	1	19.0	15.0	34.0
1176	15/03/2019-21/03/2019	Emilia Romagna	1	12.0	16.0	28.0
1177	01/01/2020-11/01/2020	Emilia Romagna	1	42.0	21.0	63.0
1178	12/01/2020-18/01/2020	Emilia Romagna	1	28.0	13.0	41.0
1179	19/01/2020-25/01/2020	Emilia Romagna	1	20.0	16.0	36.0
1180	26/01/2020-01/02/2020	Emilia Romagna	1	24.0	13.0	37.0
1181	02/02/2020-08/02/2020	Emilia Romagna	1	23.0	8.0	31.0
1182	09/02/2020-15/02/2020	Emilia Romagna	1	30.0	10.0	40.0
1183	16/02/2020-22/02/2020	Emilia Romagna	1	16.0	21.0	37.0
1184	23/02/2020-29/02/2020	Emilia Romagna	1	26.0	16.0	42.0
1185	01/03/2020-07/03/2020	Emilia Romagna	1	29.0	16.0	45.0
1186	08/03/2020-14/03/2020	Emilia Romagna	1	49.0	22.0	71.0
1187	15/03/2020-21/03/2020	Emilia Romagna	1	48.0	25.0	73.0
1188	01/01/2015-11/01/2015	Emilia Romagna	2	39.0	31.0	70.0
1189	12/01/2015-18/01/2015	Emilia Romagna	2	25.0	26.0	51.0
1190	19/01/2015-25/01/2015	Emilia Romagna	2	37.0	23.0	60.0
1191	26/01/2015-01/02/2015	Emilia Romagna	2	33.0	16.0	49.0
1192	02/02/2015-08/02/2015	Emilia Romagna	2	34.0	21.0	55.0
1193	09/02/2015-15/02/2015	Emilia Romagna	2	23.0	20.0	43.0
1194	16/02/2015-22/02/2015	Emilia Romagna	2	30.0	22.0	52.0
1195	23/02/2015-29/02/2015	Emilia Romagna	2	40.0	17.0	57.0
1196	01/03/2015-07/03/2015	Emilia Romagna	2	30.0	23.0	53.0
1197	08/03/2015-14/03/2015	Emilia Romagna	2	36.0	18.0	54.0
1198	15/03/2015-21/03/2015	Emilia Romagna	2	26.0	22.0	48.0
1199	01/01/2016-11/01/2016	Emilia Romagna	2	52.0	41.0	93.0
1200	12/01/2016-18/01/2016	Emilia Romagna	2	22.0	18.0	40.0
1201	19/01/2016-25/01/2016	Emilia Romagna	2	20.0	21.0	41.0
1202	26/01/2016-01/02/2016	Emilia Romagna	2	25.0	19.0	44.0
1203	02/02/2016-08/02/2016	Emilia Romagna	2	31.0	17.0	48.0
1204	09/02/2016-15/02/2016	Emilia Romagna	2	23.0	19.0	42.0
1205	16/02/2016-22/02/2016	Emilia Romagna	2	32.0	14.0	46.0
1206	23/02/2016-29/02/2016	Emilia Romagna	2	22.0	22.0	44.0
1207	01/03/2016-07/03/2016	Emilia Romagna	2	33.0	19.0	52.0
1208	08/03/2016-14/03/2016	Emilia Romagna	2	24.0	17.0	41.0
1209	15/03/2016-21/03/2016	Emilia Romagna	2	25.0	14.0	39.0
1210	01/01/2017-11/01/2017	Emilia Romagna	2	66.0	38.0	104.0
1211	12/01/2017-18/01/2017	Emilia Romagna	2	33.0	30.0	63.0
1212	19/01/2017-25/01/2017	Emilia Romagna	2	34.0	27.0	61.0
1213	26/01/2017-01/02/2017	Emilia Romagna	2	28.0	18.0	46.0
1214	02/02/2017-08/02/2017	Emilia Romagna	2	27.0	14.0	41.0
1215	09/02/2017-15/02/2017	Emilia Romagna	2	32.0	33.0	65.0
1216	16/02/2017-22/02/2017	Emilia Romagna	2	23.0	13.0	36.0
1217	23/02/2017-29/02/2017	Emilia Romagna	2	17.0	13.0	30.0
1218	01/03/2017-07/03/2017	Emilia Romagna	2	29.0	25.0	54.0
1219	08/03/2017-14/03/2017	Emilia Romagna	2	30.0	14.0	44.0
1220	15/03/2017-21/03/2017	Emilia Romagna	2	28.0	19.0	47.0
1221	01/01/2018-11/01/2018	Emilia Romagna	2	42.0	46.0	88.0
1222	12/01/2018-18/01/2018	Emilia Romagna	2	26.0	20.0	46.0
1223	19/01/2018-25/01/2018	Emilia Romagna	2	32.0	17.0	49.0
1224	26/01/2018-01/02/2018	Emilia Romagna	2	29.0	19.0	48.0
1225	02/02/2018-08/02/2018	Emilia Romagna	2	31.0	14.0	45.0
1226	09/02/2018-15/02/2018	Emilia Romagna	2	33.0	20.0	53.0
1227	16/02/2018-22/02/2018	Emilia Romagna	2	25.0	19.0	44.0
1228	23/02/2018-29/02/2018	Emilia Romagna	2	37.0	20.0	57.0
1229	01/03/2018-07/03/2018	Emilia Romagna	2	36.0	17.0	53.0
1230	08/03/2018-14/03/2018	Emilia Romagna	2	26.0	17.0	43.0
1231	15/03/2018-21/03/2018	Emilia Romagna	2	32.0	12.0	44.0
1232	01/01/2019-11/01/2019	Emilia Romagna	2	51.0	26.0	77.0
1233	12/01/2019-18/01/2019	Emilia Romagna	2	35.0	19.0	54.0
1234	19/01/2019-25/01/2019	Emilia Romagna	2	31.0	24.0	55.0
1235	26/01/2019-01/02/2019	Emilia Romagna	2	23.0	15.0	38.0
1236	02/02/2019-08/02/2019	Emilia Romagna	2	26.0	19.0	45.0
1237	09/02/2019-15/02/2019	Emilia Romagna	2	19.0	16.0	35.0
1238	16/02/2019-22/02/2019	Emilia Romagna	2	37.0	19.0	56.0
1239	23/02/2019-29/02/2019	Emilia Romagna	2	18.0	18.0	36.0
1240	01/03/2019-07/03/2019	Emilia Romagna	2	29.0	20.0	49.0
1241	08/03/2019-14/03/2019	Emilia Romagna	2	32.0	19.0	51.0
1242	15/03/2019-21/03/2019	Emilia Romagna	2	31.0	22.0	53.0
1243	01/01/2020-11/01/2020	Emilia Romagna	2	43.0	28.0	71.0
1244	12/01/2020-18/01/2020	Emilia Romagna	2	30.0	16.0	46.0
1245	19/01/2020-25/01/2020	Emilia Romagna	2	31.0	17.0	48.0
1246	26/01/2020-01/02/2020	Emilia Romagna	2	32.0	20.0	52.0
1247	02/02/2020-08/02/2020	Emilia Romagna	2	22.0	20.0	42.0
1248	09/02/2020-15/02/2020	Emilia Romagna	2	25.0	21.0	46.0
1249	16/02/2020-22/02/2020	Emilia Romagna	2	21.0	27.0	48.0
1250	23/02/2020-29/02/2020	Emilia Romagna	2	24.0	28.0	52.0
1251	01/03/2020-07/03/2020	Emilia Romagna	2	55.0	25.0	80.0
1252	08/03/2020-14/03/2020	Emilia Romagna	2	85.0	35.0	120.0
1253	15/03/2020-21/03/2020	Emilia Romagna	2	92.0	51.0	143.0
1254	01/01/2015-11/01/2015	Emilia Romagna	3	242.0	346.0	588.0
1255	12/01/2015-18/01/2015	Emilia Romagna	3	163.0	209.0	372.0
1256	19/01/2015-25/01/2015	Emilia Romagna	3	144.0	217.0	361.0
1257	26/01/2015-01/02/2015	Emilia Romagna	3	171.0	212.0	383.0
1258	02/02/2015-08/02/2015	Emilia Romagna	3	168.0	214.0	382.0
1259	09/02/2015-15/02/2015	Emilia Romagna	3	153.0	222.0	375.0
1260	16/02/2015-22/02/2015	Emilia Romagna	3	146.0	208.0	354.0
1261	23/02/2015-29/02/2015	Emilia Romagna	3	135.0	185.0	320.0
1262	01/03/2015-07/03/2015	Emilia Romagna	3	135.0	160.0	295.0
1263	08/03/2015-14/03/2015	Emilia Romagna	3	135.0	183.0	318.0
1264	15/03/2015-21/03/2015	Emilia Romagna	3	141.0	182.0	323.0
1265	01/01/2016-11/01/2016	Emilia Romagna	3	207.0	311.0	518.0
1266	12/01/2016-18/01/2016	Emilia Romagna	3	135.0	182.0	317.0
1267	19/01/2016-25/01/2016	Emilia Romagna	3	129.0	186.0	315.0
1268	26/01/2016-01/02/2016	Emilia Romagna	3	120.0	196.0	316.0
1269	02/02/2016-08/02/2016	Emilia Romagna	3	119.0	181.0	300.0
1270	09/02/2016-15/02/2016	Emilia Romagna	3	129.0	175.0	304.0
1271	16/02/2016-22/02/2016	Emilia Romagna	3	115.0	159.0	274.0
1272	23/02/2016-29/02/2016	Emilia Romagna	3	147.0	193.0	340.0
1273	01/03/2016-07/03/2016	Emilia Romagna	3	122.0	183.0	305.0
1274	08/03/2016-14/03/2016	Emilia Romagna	3	112.0	172.0	284.0
1275	15/03/2016-21/03/2016	Emilia Romagna	3	133.0	168.0	301.0
1276	01/01/2017-11/01/2017	Emilia Romagna	3	318.0	386.0	704.0
1277	12/01/2017-18/01/2017	Emilia Romagna	3	189.0	258.0	447.0
1278	19/01/2017-25/01/2017	Emilia Romagna	3	184.0	232.0	416.0
1279	26/01/2017-01/02/2017	Emilia Romagna	3	158.0	262.0	420.0
1280	02/02/2017-08/02/2017	Emilia Romagna	3	160.0	221.0	381.0
1281	09/02/2017-15/02/2017	Emilia Romagna	3	143.0	170.0	313.0
1282	16/02/2017-22/02/2017	Emilia Romagna	3	134.0	171.0	305.0
1283	23/02/2017-29/02/2017	Emilia Romagna	3	132.0	161.0	293.0
1284	01/03/2017-07/03/2017	Emilia Romagna	3	133.0	175.0	308.0
1285	08/03/2017-14/03/2017	Emilia Romagna	3	112.0	148.0	260.0
1286	15/03/2017-21/03/2017	Emilia Romagna	3	129.0	185.0	314.0
1287	01/01/2018-11/01/2018	Emilia Romagna	3	265.0	351.0	616.0
1288	12/01/2018-18/01/2018	Emilia Romagna	3	145.0	235.0	380.0
1289	19/01/2018-25/01/2018	Emilia Romagna	3	154.0	190.0	344.0
1290	26/01/2018-01/02/2018	Emilia Romagna	3	150.0	225.0	375.0
1291	02/02/2018-08/02/2018	Emilia Romagna	3	150.0	191.0	341.0
1292	09/02/2018-15/02/2018	Emilia Romagna	3	139.0	169.0	308.0
1293	16/02/2018-22/02/2018	Emilia Romagna	3	155.0	212.0	367.0
1294	23/02/2018-29/02/2018	Emilia Romagna	3	123.0	179.0	302.0
1295	01/03/2018-07/03/2018	Emilia Romagna	3	154.0	189.0	343.0
1296	08/03/2018-14/03/2018	Emilia Romagna	3	133.0	209.0	342.0
1297	15/03/2018-21/03/2018	Emilia Romagna	3	140.0	177.0	317.0
1298	01/01/2019-11/01/2019	Emilia Romagna	3	220.0	322.0	542.0
1299	12/01/2019-18/01/2019	Emilia Romagna	3	145.0	205.0	350.0
1300	19/01/2019-25/01/2019	Emilia Romagna	3	142.0	201.0	343.0
1301	26/01/2019-01/02/2019	Emilia Romagna	3	174.0	202.0	376.0
1302	02/02/2019-08/02/2019	Emilia Romagna	3	169.0	227.0	396.0
1303	09/02/2019-15/02/2019	Emilia Romagna	3	176.0	222.0	398.0
1304	16/02/2019-22/02/2019	Emilia Romagna	3	132.0	214.0	346.0
1305	23/02/2019-29/02/2019	Emilia Romagna	3	109.0	151.0	260.0
1306	01/03/2019-07/03/2019	Emilia Romagna	3	144.0	208.0	352.0
1307	08/03/2019-14/03/2019	Emilia Romagna	3	134.0	193.0	327.0
1308	15/03/2019-21/03/2019	Emilia Romagna	3	132.0	207.0	339.0
1309	01/01/2020-11/01/2020	Emilia Romagna	3	257.0	298.0	555.0
1310	12/01/2020-18/01/2020	Emilia Romagna	3	144.0	182.0	326.0
1311	19/01/2020-25/01/2020	Emilia Romagna	3	125.0	167.0	292.0
1312	26/01/2020-01/02/2020	Emilia Romagna	3	136.0	152.0	288.0
1313	02/02/2020-08/02/2020	Emilia Romagna	3	135.0	182.0	317.0
1314	09/02/2020-15/02/2020	Emilia Romagna	3	140.0	197.0	337.0
1315	16/02/2020-22/02/2020	Emilia Romagna	3	149.0	167.0	316.0
1316	23/02/2020-29/02/2020	Emilia Romagna	3	149.0	208.0	357.0
1317	01/03/2020-07/03/2020	Emilia Romagna	3	178.0	249.0	427.0
1318	08/03/2020-14/03/2020	Emilia Romagna	3	337.0	318.0	655.0
1319	15/03/2020-21/03/2020	Emilia Romagna	3	394.0	388.0	782.0
1320	01/01/2015-11/01/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1321	12/01/2015-18/01/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1322	19/01/2015-25/01/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1323	26/01/2015-01/02/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1324	02/02/2015-08/02/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1325	09/02/2015-15/02/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1326	16/02/2015-22/02/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1327	23/02/2015-29/02/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1328	01/03/2015-07/03/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1329	08/03/2015-14/03/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1330	15/03/2015-21/03/2015	Friuli Venezia Giulia	0	0.0	0.0	0.0
1331	01/01/2016-11/01/2016	Friuli Venezia Giulia	0	0.0	0.0	0.0
1332	12/01/2016-18/01/2016	Friuli Venezia Giulia	0	0.0	0.0	0.0
1333	19/01/2016-25/01/2016	Friuli Venezia Giulia	0	0.0	0.0	0.0
1334	26/01/2016-01/02/2016	Friuli Venezia Giulia	0	0.0	0.0	0.0
1335	02/02/2016-08/02/2016	Friuli Venezia Giulia	0	0.0	1.0	1.0
1336	09/02/2016-15/02/2016	Friuli Venezia Giulia	0	0.0	0.0	0.0
1337	16/02/2016-22/02/2016	Friuli Venezia Giulia	0	0.0	0.0	0.0
1338	23/02/2016-29/02/2016	Friuli Venezia Giulia	0	0.0	0.0	0.0
1339	01/03/2016-07/03/2016	Friuli Venezia Giulia	0	0.0	0.0	0.0
1340	08/03/2016-14/03/2016	Friuli Venezia Giulia	0	0.0	0.0	0.0
1341	15/03/2016-21/03/2016	Friuli Venezia Giulia	0	0.0	0.0	0.0
1342	01/01/2017-11/01/2017	Friuli Venezia Giulia	0	0.0	0.0	0.0
1343	12/01/2017-18/01/2017	Friuli Venezia Giulia	0	0.0	0.0	0.0
1344	19/01/2017-25/01/2017	Friuli Venezia Giulia	0	0.0	0.0	0.0
1345	26/01/2017-01/02/2017	Friuli Venezia Giulia	0	0.0	1.0	1.0
1346	02/02/2017-08/02/2017	Friuli Venezia Giulia	0	0.0	0.0	0.0
1347	09/02/2017-15/02/2017	Friuli Venezia Giulia	0	0.0	0.0	0.0
1348	16/02/2017-22/02/2017	Friuli Venezia Giulia	0	0.0	0.0	0.0
1349	23/02/2017-29/02/2017	Friuli Venezia Giulia	0	0.0	0.0	0.0
1350	01/03/2017-07/03/2017	Friuli Venezia Giulia	0	0.0	0.0	0.0
1351	08/03/2017-14/03/2017	Friuli Venezia Giulia	0	0.0	0.0	0.0
1352	15/03/2017-21/03/2017	Friuli Venezia Giulia	0	0.0	0.0	0.0
1353	01/01/2018-11/01/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1354	12/01/2018-18/01/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1355	19/01/2018-25/01/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1356	26/01/2018-01/02/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1357	02/02/2018-08/02/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1358	09/02/2018-15/02/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1359	16/02/2018-22/02/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1360	23/02/2018-29/02/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1361	01/03/2018-07/03/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1362	08/03/2018-14/03/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1363	15/03/2018-21/03/2018	Friuli Venezia Giulia	0	0.0	0.0	0.0
1364	01/01/2019-11/01/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1365	12/01/2019-18/01/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1366	19/01/2019-25/01/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1367	26/01/2019-01/02/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1368	02/02/2019-08/02/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1369	09/02/2019-15/02/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1370	16/02/2019-22/02/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1371	23/02/2019-29/02/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1372	01/03/2019-07/03/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1373	08/03/2019-14/03/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1374	15/03/2019-21/03/2019	Friuli Venezia Giulia	0	0.0	0.0	0.0
1375	01/01/2020-11/01/2020	Friuli Venezia Giulia	0	0.0	0.0	0.0
1376	12/01/2020-18/01/2020	Friuli Venezia Giulia	0	0.0	0.0	0.0
1377	19/01/2020-25/01/2020	Friuli Venezia Giulia	0	0.0	0.0	0.0
1378	26/01/2020-01/02/2020	Friuli Venezia Giulia	0	0.0	0.0	0.0
1379	02/02/2020-08/02/2020	Friuli Venezia Giulia	0	0.0	0.0	0.0
1380	09/02/2020-15/02/2020	Friuli Venezia Giulia	0	1.0	0.0	1.0
1381	16/02/2020-22/02/2020	Friuli Venezia Giulia	0	0.0	0.0	0.0
1382	23/02/2020-29/02/2020	Friuli Venezia Giulia	0	0.0	0.0	0.0
1383	01/03/2020-07/03/2020	Friuli Venezia Giulia	0	0.0	0.0	0.0
1384	08/03/2020-14/03/2020	Friuli Venezia Giulia	0	0.0	0.0	0.0
1385	15/03/2020-21/03/2020	Friuli Venezia Giulia	0	0.0	0.0	0.0
1386	01/01/2015-11/01/2015	Friuli Venezia Giulia	1	3.0	3.0	6.0
1387	12/01/2015-18/01/2015	Friuli Venezia Giulia	1	0.0	0.0	0.0
1388	19/01/2015-25/01/2015	Friuli Venezia Giulia	1	1.0	1.0	2.0
1389	26/01/2015-01/02/2015	Friuli Venezia Giulia	1	1.0	0.0	1.0
1390	02/02/2015-08/02/2015	Friuli Venezia Giulia	1	1.0	1.0	2.0
1391	09/02/2015-15/02/2015	Friuli Venezia Giulia	1	1.0	1.0	2.0
1392	16/02/2015-22/02/2015	Friuli Venezia Giulia	1	1.0	0.0	1.0
1393	23/02/2015-29/02/2015	Friuli Venezia Giulia	1	1.0	0.0	1.0
1394	01/03/2015-07/03/2015	Friuli Venezia Giulia	1	0.0	0.0	0.0
1395	08/03/2015-14/03/2015	Friuli Venezia Giulia	1	1.0	1.0	2.0
1396	15/03/2015-21/03/2015	Friuli Venezia Giulia	1	0.0	0.0	0.0
1397	01/01/2016-11/01/2016	Friuli Venezia Giulia	1	2.0	2.0	4.0
1398	12/01/2016-18/01/2016	Friuli Venezia Giulia	1	0.0	3.0	3.0
1399	19/01/2016-25/01/2016	Friuli Venezia Giulia	1	4.0	0.0	4.0
1400	26/01/2016-01/02/2016	Friuli Venezia Giulia	1	0.0	2.0	2.0
1401	02/02/2016-08/02/2016	Friuli Venezia Giulia	1	3.0	1.0	4.0
1402	09/02/2016-15/02/2016	Friuli Venezia Giulia	1	1.0	1.0	2.0
1403	16/02/2016-22/02/2016	Friuli Venezia Giulia	1	1.0	0.0	1.0
1404	23/02/2016-29/02/2016	Friuli Venezia Giulia	1	2.0	1.0	3.0
1405	01/03/2016-07/03/2016	Friuli Venezia Giulia	1	2.0	2.0	4.0
1406	08/03/2016-14/03/2016	Friuli Venezia Giulia	1	0.0	2.0	2.0
1407	15/03/2016-21/03/2016	Friuli Venezia Giulia	1	1.0	1.0	2.0
1408	01/01/2017-11/01/2017	Friuli Venezia Giulia	1	2.0	1.0	3.0
1409	12/01/2017-18/01/2017	Friuli Venezia Giulia	1	0.0	0.0	0.0
1410	19/01/2017-25/01/2017	Friuli Venezia Giulia	1	2.0	3.0	5.0
1411	26/01/2017-01/02/2017	Friuli Venezia Giulia	1	2.0	1.0	3.0
1412	02/02/2017-08/02/2017	Friuli Venezia Giulia	1	1.0	0.0	1.0
1413	09/02/2017-15/02/2017	Friuli Venezia Giulia	1	3.0	1.0	4.0
1414	16/02/2017-22/02/2017	Friuli Venezia Giulia	1	0.0	2.0	2.0
1415	23/02/2017-29/02/2017	Friuli Venezia Giulia	1	0.0	0.0	0.0
1416	01/03/2017-07/03/2017	Friuli Venezia Giulia	1	1.0	0.0	1.0
1417	08/03/2017-14/03/2017	Friuli Venezia Giulia	1	0.0	2.0	2.0
1418	15/03/2017-21/03/2017	Friuli Venezia Giulia	1	1.0	1.0	2.0
1419	01/01/2018-11/01/2018	Friuli Venezia Giulia	1	2.0	1.0	3.0
1420	12/01/2018-18/01/2018	Friuli Venezia Giulia	1	2.0	1.0	3.0
1421	19/01/2018-25/01/2018	Friuli Venezia Giulia	1	1.0	1.0	2.0
1422	26/01/2018-01/02/2018	Friuli Venezia Giulia	1	2.0	2.0	4.0
1423	02/02/2018-08/02/2018	Friuli Venezia Giulia	1	1.0	1.0	2.0
1424	09/02/2018-15/02/2018	Friuli Venezia Giulia	1	1.0	1.0	2.0
1425	16/02/2018-22/02/2018	Friuli Venezia Giulia	1	0.0	0.0	0.0
1426	23/02/2018-29/02/2018	Friuli Venezia Giulia	1	0.0	0.0	0.0
1427	01/03/2018-07/03/2018	Friuli Venezia Giulia	1	2.0	0.0	2.0
1428	08/03/2018-14/03/2018	Friuli Venezia Giulia	1	0.0	2.0	2.0
1429	15/03/2018-21/03/2018	Friuli Venezia Giulia	1	1.0	1.0	2.0
1430	01/01/2019-11/01/2019	Friuli Venezia Giulia	1	2.0	0.0	2.0
1431	12/01/2019-18/01/2019	Friuli Venezia Giulia	1	1.0	0.0	1.0
1432	19/01/2019-25/01/2019	Friuli Venezia Giulia	1	1.0	2.0	3.0
1433	26/01/2019-01/02/2019	Friuli Venezia Giulia	1	0.0	0.0	0.0
1434	02/02/2019-08/02/2019	Friuli Venezia Giulia	1	0.0	0.0	0.0
1435	09/02/2019-15/02/2019	Friuli Venezia Giulia	1	1.0	1.0	2.0
1436	16/02/2019-22/02/2019	Friuli Venezia Giulia	1	0.0	1.0	1.0
1437	23/02/2019-29/02/2019	Friuli Venezia Giulia	1	2.0	0.0	2.0
1438	01/03/2019-07/03/2019	Friuli Venezia Giulia	1	0.0	1.0	1.0
1439	08/03/2019-14/03/2019	Friuli Venezia Giulia	1	2.0	3.0	5.0
1440	15/03/2019-21/03/2019	Friuli Venezia Giulia	1	0.0	0.0	0.0
1441	01/01/2020-11/01/2020	Friuli Venezia Giulia	1	2.0	2.0	4.0
1442	12/01/2020-18/01/2020	Friuli Venezia Giulia	1	1.0	2.0	3.0
1443	19/01/2020-25/01/2020	Friuli Venezia Giulia	1	3.0	2.0	5.0
1444	26/01/2020-01/02/2020	Friuli Venezia Giulia	1	1.0	0.0	1.0
1445	02/02/2020-08/02/2020	Friuli Venezia Giulia	1	2.0	1.0	3.0
1446	09/02/2020-15/02/2020	Friuli Venezia Giulia	1	1.0	1.0	2.0
1447	16/02/2020-22/02/2020	Friuli Venezia Giulia	1	0.0	1.0	1.0
1448	23/02/2020-29/02/2020	Friuli Venezia Giulia	1	0.0	0.0	0.0
1449	01/03/2020-07/03/2020	Friuli Venezia Giulia	1	1.0	1.0	2.0
1450	08/03/2020-14/03/2020	Friuli Venezia Giulia	1	1.0	1.0	2.0
1451	15/03/2020-21/03/2020	Friuli Venezia Giulia	1	5.0	0.0	5.0
1452	01/01/2015-11/01/2015	Friuli Venezia Giulia	2	3.0	3.0	6.0
1453	12/01/2015-18/01/2015	Friuli Venezia Giulia	2	2.0	1.0	3.0
1454	19/01/2015-25/01/2015	Friuli Venezia Giulia	2	1.0	1.0	2.0
1455	26/01/2015-01/02/2015	Friuli Venezia Giulia	2	5.0	1.0	6.0
1456	02/02/2015-08/02/2015	Friuli Venezia Giulia	2	3.0	0.0	3.0
1457	09/02/2015-15/02/2015	Friuli Venezia Giulia	2	1.0	2.0	3.0
1458	16/02/2015-22/02/2015	Friuli Venezia Giulia	2	1.0	2.0	3.0
1459	23/02/2015-29/02/2015	Friuli Venezia Giulia	2	2.0	2.0	4.0
1460	01/03/2015-07/03/2015	Friuli Venezia Giulia	2	1.0	0.0	1.0
1461	08/03/2015-14/03/2015	Friuli Venezia Giulia	2	2.0	1.0	3.0
1462	15/03/2015-21/03/2015	Friuli Venezia Giulia	2	3.0	1.0	4.0
1463	01/01/2016-11/01/2016	Friuli Venezia Giulia	2	1.0	1.0	2.0
1464	12/01/2016-18/01/2016	Friuli Venezia Giulia	2	0.0	1.0	1.0
1465	19/01/2016-25/01/2016	Friuli Venezia Giulia	2	3.0	0.0	3.0
1466	26/01/2016-01/02/2016	Friuli Venezia Giulia	2	0.0	0.0	0.0
1467	02/02/2016-08/02/2016	Friuli Venezia Giulia	2	3.0	1.0	4.0
1468	09/02/2016-15/02/2016	Friuli Venezia Giulia	2	0.0	3.0	3.0
1469	16/02/2016-22/02/2016	Friuli Venezia Giulia	2	0.0	1.0	1.0
1470	23/02/2016-29/02/2016	Friuli Venezia Giulia	2	2.0	0.0	2.0
1471	01/03/2016-07/03/2016	Friuli Venezia Giulia	2	2.0	1.0	3.0
1472	08/03/2016-14/03/2016	Friuli Venezia Giulia	2	1.0	4.0	5.0
1473	15/03/2016-21/03/2016	Friuli Venezia Giulia	2	0.0	1.0	1.0
1474	01/01/2017-11/01/2017	Friuli Venezia Giulia	2	3.0	0.0	3.0
